Original_Input_Text,RL_Types,Raw_Model_Output
你上面就有一条，说我们口音很贱,RL4,"Step 1: Named entities mentioned: None specific.

Step 2: The author refers to a statement ""说我们口音很贱"" (saying our accent is very bad). The author mentions this but does not explicitly endorse or oppose this as a standard for defining local identity.

Step 3: The mention of ""口音"" (accent) relates to linguistic-cultural recognition, RL4. Although the author does not explicitly state agreement, the reference to accent as a point of judgment implies recognition of accent as a local identity marker.

Step 4: Output all recognition logic categories that the author implicitly or explicitly uses to define ""local person"" identity.

Output: RL4"
哈哈，就是，而且我有个同事达州的，他说他的口音才是正宗成都话,RL4,"Step 1: Named entities mentioned:
- 达州 (Dazhou)
- 成都 (Chengdu)

Step 2: Match arguments:
- The author mentions a colleague from Dazhou who claims that his accent is the authentic Chengdu accent.

Step 3: Analyze recognition logic:
- The discussion focuses on accent as a criterion for authenticity or legitimacy of being a ""local person"" from Chengdu.
- The colleague's claim about the ""correct"" Chengdu accent implies using linguistic features to define who is a genuine local.
- This fits RL4: Linguistic-Cultural Recognition.

Step 4: Output the result.

Output: RL4"
哈哈哈哈，口音很贱，这个,RL4,"Step 1: Named entities mentioned: None specific.

Step 2: The text ""哈哈哈哈，口音很贱，这个"" (Haha, the accent is very annoying) expresses a negative attitude towards someone's accent.

Step 3: The author comments on accent, which relates to linguistic-cultural markers. The author implicitly uses accent as a standard to judge or identify someone, indicating a recognition logic related to dialect or accent.

Step 4: The author's core argument is that accent is a marker of identity, implicitly endorsing Recognition Logic 4 (Linguistic-Cultural Recognition).

Output: RL4"
重要的不是几套房子 房子在哪，是不是老破小，重要是带不带口音口音改不到撒,RL4,"Step 1: Named entities mentioned:
- 房子 (houses)
- 口音 (accent)

Step 2: Match arguments to each entity:
- The author says ""重要的不是几套房子 房子在哪，是不是老破小"" (The important thing is not how many houses one has or where the houses are, or whether the houses are old and broken).
- The author emphasizes ""重要是带不带口音 口音改不到撒"" (What is important is whether one has an accent or not; accent cannot be changed).

Step 3: Analyze underlying recognition logic:
- The author explicitly denies that the number or location/quality of houses is important for defining ""local person"" identity.
- The author emphasizes accent (口音) as the important criterion that cannot be changed.
- This corresponds to RL4: Linguistic-Cultural Recognition, because accent is a linguistic boundary marker used to define local identity.
- The mention of houses is explicitly rejected as a criterion, so RL6 (social embeddedness related to property) is not endorsed here.

Step 4: Output the results:
Output: RL4"
还有外地人骂成都口音难听呢，逼着他来成都了？,RL4,"Step 1: Named entities mentioned: 成都 (Chengdu)

Step 2: Viewpoint statements related to 成都: The author mentions that outsiders criticize the Chengdu accent as unpleasant, implying that speaking the local dialect is a notable aspect of local identity.

Step 3: Underlying recognition logic: The mention of accent criticism suggests that the author is highlighting linguistic-cultural recognition as a criterion for defining who is local.

Output: RL4"
我也不知道我算不算成都人，爸爸是成都人，爷爷奶奶也生活在成都，我户口在成都。但是妈妈是外地人，我爸妈都在我妈妈的城市工作。从小我跟着爸妈在我妈妈出生的城市生活，小时候放假回成都，和小朋友玩要被骂乡巴佬，所以导致我小时候不愿意回成都，一直到读研才回的成都，读完研就出国了，现在回成都快3年，不太会说成都话，听得懂，但愿意说四川话，总被同事说我说的四川话有口音，我也一直对成都没有认同感。,":

Output: RL3, RL4","Step 1: Named entities mentioned:
- 成都 (Chengdu)
- 爸爸 (father, from Chengdu)
- 爷爷奶奶 (grandparents, lived in Chengdu)
- 妈妈 (mother, from another city)
- 妈妈的城市 (mother's city, different from Chengdu)

Step 2: Match arguments to entities:
- The author questions whether they count as a Chengdu local.
- Father's family (father, grandparents) are Chengdu locals.
- The author has hukou (户口) in Chengdu.
- Mother is from another city; parents work there.
- The author grew up in the mother's city, not Chengdu.
- When visiting Chengdu as a child, the author was called ""乡巴佬"" (country bumpkin) by local children.
- The author did not feel a sense of belonging to Chengdu.
- The author cannot speak Chengdu dialect fluently, only understands it.
- The author speaks Sichuan dialect but with an accent, and colleagues comment on it.
- The author has a weak local identity with Chengdu.

Step 3: Analyze recognition logic behind each viewpoint:

- The author mentions ""户口在成都"" (hukou in Chengdu) as a fact but does not explicitly say this makes them a local or that hukou defines local identity. The statement is neutral and no explicit endorsement of hukou as a defining standard is made. So RL2 is not clearly endorsed.

- The author emphasizes family roots: father is from Chengdu, grandparents lived there, which implies family rootedness as a factor in defining local identity. The author contrasts this with their own upbringing in another city and the resulting weak identity. This is an explicit recognition of family rootedness affecting local identity. So RL3 is endorsed.

- The author discusses language: cannot speak Chengdu dialect well, colleagues say their Sichuan dialect has an accent, and this affects their local identity recognition. This suggests linguistic-cultural recognition is a standard used to judge local identity. So RL4 is endorsed.

- The author mentions being called ""乡巴佬"" by local children when visiting Chengdu, which is a social label tied to perceived local status but not clearly mapped to occupational typification or social embeddedness. This is more about linguistic-cultural or social recognition.

- No mention of vernacular spatial authority (RL1), administrative legitimacy (RL2, only mentioned but not endorsed), functional livability (RL5), social embeddedness via property or social networks (RL6), or occupational typification (RL7).

Step 4: Output results:

Output: RL3, RL4"
一个口音，一个面，我们天天被网暴，门都不敢出,N/A,"Step 1: Named entities mentioned:
- None explicitly named; the text mentions ""a certain accent"" and ""a certain face"" but without specifying location or group names.

Step 2: Match arguments to each named entity:
- The author mentions ""一个口音"" (an accent) and ""一个面"" (a face), and that they are ""天天被网暴"" (daily cyberbullied), ""门都不敢出"" (don't dare to go out).
- The mention of ""口音"" (accent) suggests that accent is a factor causing the author to be targeted.
- The ""face"" likely refers to physical appearance or possibly regional facial features.
- The author implies that these features cause them to be excluded or attacked, indicating these features are standards used by others to judge identity.
- However, the author is describing the experience of being cyberbullied due to accent and face, which suggests these are standards others use to judge them, not necessarily standards the author endorses to define ""local person.""

Step 3: Analyze the underlying recognition logic:
- Accent is a typical feature of RL4 (Linguistic-Cultural Recognition).
- The author mentions accent as a basis for attack.
- The author does not explicitly endorse this as a standard for defining ""local person,"" but the mention suggests the social reality that accent is a recognized identity marker.
- The author is negatively affected by this, which may imply resistance to this standard, but the task says to annotate if the author implicitly agrees or endorses.
- The mention of ""一个面"" (a face) could relate to physical appearance as a local identity marker, but there is no explicit cultural or other recognition logic described.
- The author says ""we are cyberbullied every day,"" indicating they are victims, so they likely do not endorse this as a positive standard.
- Therefore, RL4 is mentioned but likely as a resisted standard, not endorsed.
- No other RL categories are suggested.

Step 4: Output the results:
- Since the author does not explicitly or implicitly endorse the accent or face as a legitimate standard for defining ""local person,"" but rather reports being attacked for it, **no RL category should be annotated**.

Output:"
就是。。。基本上现在接到那些骚扰电话都是外地口音哎，不是歧视外地人，只是觉得如果他们回老家，做点其他工作，也比鼓捣留在成都打骚扰电话好嘛,RL4,"Step 1: Named entities: ""外地口音"" (non-local accent), ""成都"" (Chengdu).

Step 2: The author comments on the annoying phone calls mostly coming from people with non-local accents. The author clarifies this is not discrimination but implies that these people are not locals because of their accent.

Step 3: The author uses accent (""外地口音"") as a basis to distinguish locals from non-locals, implying that speaking the local dialect or accent is a criterion for ""local person"" identity. The mention of ""外地口音"" and distinguishing them from locals corresponds to RL4 (Linguistic-Cultural Recognition).

Step 4: Output the recognized logic.

Output: RL4"
之前在成都上学遇到两个女的 就不是成都人 四川其他地方的 非要说自己是成都人 只是亲戚在双流买了房子而已各种也装的要死 我真的想问这有什么好优越的吗自己的土生土长的地方都不承认,RL3,"Step 1: Named entities mentioned:
- 成都 (Chengdu)
- 四川其他地方 (other parts of Sichuan)
- 双流 (Shuangliu)

Step 2: Match arguments to each entity:
- 成都: The author implies that being a ""real"" Chengdu person means being ""土生土长"" (born and raised locally).
- 四川其他地方: The two women come from other parts of Sichuan but claim to be Chengdu people just because their relatives bought a house in Shuangliu.
- 双流: The women’s relatives have bought a house here, but the author does not accept that as a legitimate reason to claim Chengdu local identity.

Step 3: Analyze recognition logic:
- The author emphasizes ""土生土长"" (native born and raised) as a legitimate criterion for being a real Chengdu person.
- The author rejects the claim of local identity based on owning property or relatives owning property in the area (i.e., the author does not accept RL6 as a legitimate standard).
- The author criticizes the women's false claim to local identity based on property ownership but supports family rootedness as the real criterion.

Step 4: Output the recognition logic:
- The author endorses RL3 (Family Rootedness) as the standard for defining a local person.
- The author does not endorse RL6 (Social Embeddedness), only mentions it as a false claim.

Output: RL3"
我也想说，我那个农村老板在成都买房了，经常给我说我现在也是成都本地人了，创业初成功经常在那吹嘘自己🐮逼，神戳戳的，他不在别的同事面前说他是成都户口了因为其他人不是土著,":
Output: RL6","Step 1: Named entities mentioned:
- 农村老板 (rural boss)
- 成都 (Chengdu)
- 其他同事 (other colleagues)

Step 2: Match arguments to each entity:
- 农村老板 bought a house in Chengdu and claims to be a local person now.
- He brags about his entrepreneurial success.
- He does not claim to have a Chengdu hukou (household registration) in front of other colleagues because they are not ""土著"" (native locals).

Step 3: Analyze underlying recognition logic:
- The boss claims to be a local person because he bought a house in Chengdu, implying that property ownership is used as a criterion for local identity. This matches RL6 (Social Embeddedness).
- He does not claim to have a Chengdu hukou, implying that hukou is a different standard, but the text does not indicate that the author endorses hukou as a standard themselves.
- The term ""土著"" (native) is used by the boss to distinguish others who lack this status, but no explicit author endorsement of family roots or dialect is made.
- No mention of dialect, spatial boundaries, or other standards.

Step 4: Output results:
Output: RL6"
我倒觉得是外来的多了故意在那点火，成都越扩越大本来对我爸妈这种老一辈是不好区分的，现在离成都二三环内天远地远的地方也叫成都，结果一导航开过车过来还要老半天比去隔壁几个市坐高铁时间都长还不如说原来的某某地名好记，老一辈是不习惯啊，然后就说歧视了,RL1,"Step 1: Named entities mentioned: 成都, 二三环内, 隔壁几个市, 原来的某某地名

Step 2: The author discusses how the expansion of Chengdu (成都) has led to areas far within the 2nd and 3rd ring roads being called Chengdu, but the older generation (the author's parents' generation) finds it hard to distinguish these areas as ""local"" or truly part of Chengdu. They prefer the original place names. The author implies that the older generation's habit of defining ""local"" is based on traditional, familiar spatial categories rather than the expanded administrative boundaries.

Step 3: Recognition Logic Analysis:
- The author emphasizes the older generation's difficulty in accepting the expanded city boundaries as ""local,"" preferring traditional spatial divisions (original place names).
- This reflects RL1 (Vernacular Spatial Authority): the author implicitly agrees that local identity is tied to habitual, historically sedimented perceptions of spatial boundaries rather than administrative expansions.
- The mention of older generations' habit and difficulty suggests a cultural, emotional map of local identity tied to specific spatial areas.

Step 4: Output the result.

Output: RL1"
并没有啊，成都有钱的又不一定是土著，绝大部分土著只是不愁房子住，另外有多余的房子可以出租出去，所以工资那么低很多人还是过得很开心月收入足够支撑不错的生活水平了。成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁所以大家才悠然自得，那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的,Output: RL6,"Step 1: Named entities mentioned:
- 成都 (Chengdu)
- 有钱的区域 (wealthy areas)

Step 2: Match arguments to entities:
- The author says: ""成都有钱的又不一定是土著"" (wealthy people in Chengdu are not necessarily locals).
- ""绝大部分土著只是不愁房子住，另外有多余的房子可以出租出去"" (most locals just don't worry about housing and have extra houses to rent).
- ""工资那么低很多人还是过得很开心"" (many locals live happily on low wages).
- ""成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁"" (Chengdu people have an attitude of minding their own business regardless of wealth).
- ""那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的"" (those wealthy areas are not for locals, but mostly for outsiders who made money elsewhere).

Step 3: Analyze recognition logic:
- The author distinguishes ""locals"" (土著) from wealthy outsiders.
- The standard used to define ""local person"" is not wealth or property, as the author points out wealthy areas are mostly non-locals.
- The author uses ""土著"" as a group defined by historical or generational roots (implied by ""绝大部分土著只是不愁房子住"" and the contrast with outsiders).
- The author implies a social embeddedness aspect: locals own houses and rent them out; outsiders consume or settle in wealthy areas.
- The text also implies social embeddedness (RL6) as a standard, since locals have property ownership and community embeddedness, while wealthy areas are for outsiders.
- No explicit mention of administrative legitimacy, dialect, occupational typification, or vernacular spatial authority.
- No direct mention of family rootedness (RL3) but implied by ""土著"" and contrasts with outsiders.
- The author explicitly denies wealth/property as a defining factor for being a local, so RL6 is only partially relevant if it is about ownership as a social embeddedness marker of local identity.

Given the author emphasizes property ownership and social embeddedness as markers of locals, but denies wealth as a criterion, RL6 is still relevant as the author uses property ownership as a local identity marker.

Step 4: Output results

Output: RL6"
我崇州的嘛 我们身边的人被问到是哪里的 都直接说崇州 不会说是成都的从小到大耳濡目染的就是成都人都觉得三环以外的不算成都的,RL1,"Step 1: Named entities mentioned: 崇州 (Chongzhou), 成都 (Chengdu), 三环 (Third Ring Road)

Step 2: Viewpoint statements:
- People from 崇州 say they are from 崇州, not 成都.
- From childhood, the author has absorbed that people in 成都 think areas outside the Third Ring Road are not considered 成都.

Step 3: Recognition logic analysis:
- The statement about 成都 people considering areas outside the Third Ring Road as not really 成都 reflects a shared local perception of spatial boundaries that define local identity, which corresponds to RL1 (Vernacular Spatial Authority).
- The emphasis on ""from childhood hearing"" indicates the sedimented local cognitive map.
- The author does not mention administrative boundaries or hukou.
- No mention of family roots, dialect, livability, social embeddedness, or occupational typification.

Output: RL1"
话说什么是土著，我认为从爷爷辈土生土长开始才算是土著，那些从外地拿到成都户口或者父母辈从外地来定居生下的娃娃，然后很骄傲的弯酸，这种不算，并且所谓的成都人假打90%以上都是这种人,RL3,"Step 1: Named entities mentioned: ""土著"" (local person), ""成都"" (Chengdu), ""外地"" (other places)

Step 2: Match arguments to each named entity:
- For ""土著"": The author believes that only those born and raised locally since the grandfather's generation count as 土著 (local person).
- Those who got Chengdu hukou from outside places or whose parents came from outside and had children here are not considered 土著.
- The author explicitly excludes these groups from being local.

Step 3: Analyze recognition logic:
- The author uses the criterion of family rootedness, emphasizing ""from grandfather's generation born and raised locally"" to define local identity.
- This matches Recognition Logic 3 (RL3): Family Rootedness (Family Historical Roots / Individual Growth History).

Step 4: Output result.

Output: RL3"
我觉得哪个地方的土著都会多少有点优越感吧……毕竟是土生土长本地人 对吧,RL3,"Step 1: Named entities mentioned: None specific, general mention of ""土著"" (local natives).

Step 2: The author expresses a viewpoint that local natives (""土著"") generally have some sense of superiority because they are ""土生土长本地人"" (born and raised locally).

Step 3: The author uses ""born and raised locally"" as a standard for defining who is a ""local person,"" emphasizing family rootedness or individual growth history.

Step 4: The recognition logic corresponds to RL3 (Family Rootedness).

Output: RL3"
我没觉得喃，每次回去都觉得多亲切的，被烧的时候一点感觉都没有，我还是土生土长成都女娃儿，一点口音都没有，一样被烧,"RL3, RL4","Step 1: Named entities mentioned: 成都 (Chengdu)

Step 2: Match arguments:
- The author claims to be a ""土生土长成都女娃儿"" (born and raised in Chengdu), emphasizing no accent difference.
- The author feels a sense of intimacy (""多亲切"") when returning.
- ""被烧的时候一点感觉都没有"" indicates a personal experience, but no direct link to defining local identity.
- ""一点口音都没有"" highlights absence of accent difference.

Step 3: Analyze recognition logic:
- The author uses family rootedness and individual growth history to define local identity (""土生土长"" = born and raised locally), matching RL3.
- The mention of ""一点口音都没有"" implies linguistic-cultural recognition as a criterion for local identity, matching RL4.
- No administrative, social embeddedness, or other logics are explicitly or implicitly endorsed here.

Step 4: Output the results.

Output: RL3, RL4"
反正我三环外的不是成都人,RL1,"Step 1: Named entities mentioned:
- 三环外 (Outside the Third Ring Road)
- 成都 (Chengdu)

Step 2: Match arguments to each entity:
- The author states that people living outside the Third Ring Road are not considered Chengdu locals.

Step 3: Analyze underlying recognition logic:
- The author uses a spatial boundary (the Third Ring Road) as a criterion to define who is a local person.
- This is an example of Vernacular Spatial Authority (RL1), where local identity is defined by habitual or collective perceptions of spatial boundaries within the city, rather than official administrative borders.

Step 4: Output the results:
Output: RL1"
我同学说二环外的都是农民,N/A,"Step 1: Named entities: 二环外 (Outside the Second Ring Road)

Step 2: The author mentions that their classmate says ""二环外的都是农民"" (Outside the Second Ring Road are all farmers). The author is relaying this statement but does not explicitly endorse or reject it. However, this statement associates a certain spatial area (二环外) with a social group (农民).

Step 3: The statement links a spatial area with a social group (farmers), which corresponds to Recognition Logic 7 (Occupational Typification). However, the author does not explicitly endorse this view themselves; it is their classmate's opinion.

The instruction says only annotate if the author themself endorses or implicitly agrees with the standard. Here, the author just repeats the classmate's view without explicit agreement or implicit endorsement.

Therefore, no annotation.

Output:"
歧视三环外的多，还是学生偏多,RL1,"Step 1: Named entities: ""三环外"" (outside the Third Ring Road)

Step 2: Viewpoint statements: The author mentions ""歧视三环外的多"" (more discrimination against people outside the Third Ring Road) and ""学生偏多"" (more students there).

Step 3: Recognition logic analysis:
- The author mentions discrimination against people outside the Third Ring Road, implying a boundary of local identity related to spatial location.
- The mention of ""outside the Third Ring Road"" as a distinct area suggests a vernacular spatial authority logic.
- The mention of students being more numerous is a demographic observation but does not directly relate to defining local person identity.
- No explicit administrative, family rootedness, linguistic, livability, social embeddedness, or occupational typification logic is expressed or endorsed.

Step 4: Output the result:

Output: RL1"
