Original_Input_Text,RL_Types,Raw_Model_Output
我也不知道我算不算成都人，爸爸是成都人，爷爷奶奶也生活在成都，我户口在成都。但是妈妈是外地人，我爸妈都在我妈妈的城市工作。从小我跟着爸妈在我妈妈出生的城市生活，小时候放假回成都，和小朋友玩要被骂乡巴佬，所以导致我小时候不愿意回成都，一直到读研才回的成都，读完研就出国了，现在回成都快3年，不太会说成都话，听得懂，但愿意说四川话，总被同事说我说的四川话有口音，我也一直对成都没有认同感。,"**
输出：认同逻辑3, 认同逻辑4, 认同逻辑6","1. **第一步：识别文本中提及的命名实体**
   - 成都人
   - 爸爸
   - 爷爷奶奶
   - 妈妈
   - 妈妈的城市
   - 小朋友
   - 同事

2. **第二步：为每个命名实体匹配论点**
   - 成都人：作者认为自己可能不算成都人，因为虽然爸爸和爷爷奶奶是成都人，但自己从小在妈妈的城市生活，不太会说成都话，对成都没有认同感。
   - 爸爸：是成都人。
   - 爷爷奶奶：生活在成都。
   - 妈妈：是外地人。
   - 妈妈的城市：作者从小在那里生活。
   - 小朋友：骂作者乡巴佬。
   - 同事：说作者的四川话有口音。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 成都人：作者提到爸爸和爷爷奶奶是成都人，户口在成都，但自己从小在妈妈的城市生活，不太会说成都话，对成都没有认同感。这涉及到家族历史根基（认同逻辑3）和文化语言识别性（认同逻辑4）。
   - 小朋友骂作者乡巴佬：这反映了文化语言识别性（认同逻辑4）和社会根基深浅（认同逻辑6）。
   - 同事说作者的四川话有口音：这涉及到文化语言识别性（认同逻辑4）。

4. **第四步：输出结果**
输出：认同逻辑3, 认同逻辑4, 认同逻辑6"
一个口音，一个面，我们天天被网暴，门都不敢出,"**
   - 输出：认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 口音
   - 面（可能指某种文化特征或生活习惯）

2. **第二步：为每个命名实体匹配论点**
   - 口音：作者提到“一个口音”，暗示口音是某种身份或认同的标志。
   - 面：作者提到“一个面”，可能指某种文化特征或生活习惯，也是身份认同的一部分。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 口音：作者提到口音作为被网暴的原因之一，隐含表达了口音是界定“本地人”或“非本地人”的标准之一，符合 **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**。
   - 面：作者提到“面”作为被网暴的原因之一，可能隐含表达了某种文化习惯或生活方式是界定“本地人”或“非本地人”的标准之一，符合 **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**。

4. **第四步：输出结果**
   - 输出：认同逻辑4"
就是。。。基本上现在接到那些骚扰电话都是外地口音哎，不是歧视外地人，只是觉得如果他们回老家，做点其他工作，也比鼓捣留在成都打骚扰电话好嘛,"**
输出：认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 外地口音
   - 骚扰电话
   - 成都

2. **第二步：为每个命名实体匹配论点**
   - 外地口音：作者提到骚扰电话都是外地口音，隐含认为外地口音的人不适合在成都打骚扰电话。
   - 骚扰电话：作者认为外地口音的人在成都打骚扰电话不如回老家做其他工作。
   - 成都：作者认为外地口音的人留在成都打骚扰电话不如回老家。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 外地口音：作者通过口音来区分本地人和外地人，隐含认为本地人不会打骚扰电话，外地口音的人不适合在成都从事某些工作。这符合 **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**。
   - 骚扰电话：作者认为外地口音的人在成都打骚扰电话不如回老家，隐含认为本地人不会从事这种工作，进一步强化了外地口音与本地身份的区隔。这也符合 **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**。
   - 成都：作者认为外地口音的人留在成都打骚扰电话不如回老家，隐含认为本地人（或非外地口音的人）更适合在成都生活或工作。这同样符合 **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**。

4. **第四步：输出结果**
输出：认同逻辑4"
之前在成都上学遇到两个女的 就不是成都人 四川其他地方的 非要说自己是成都人 只是亲戚在双流买了房子而已各种也装的要死 我真的想问这有什么好优越的吗自己的土生土长的地方都不承认,"**
输出：认同逻辑3","1. **第一步：识别文本中提及的命名实体**
   - 成都
   - 两个女的（非成都人，四川其他地方的）
   - 双流

2. **第二步：为每个命名实体匹配论点**
   - 成都：作者认为那两个女的不是成都人，但她们自称是成都人。
   - 两个女的：作者认为她们只是亲戚在双流买了房子，但她们不承认自己的土生土长的地方。
   - 双流：作者提到亲戚在双流买了房子，但认为这不足以让那两个女的成为成都人。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 作者认为那两个女的不是成都人，因为她们只是亲戚在双流买了房子，而她们自己不是土生土长的成都人。这表明作者认同“家族历史根基/个体成长史”（认同逻辑3）作为界定“本地人”的标准。
   - 作者还提到那两个女的“非要说自己是成都人”，并认为她们“装的要死”，这表明作者对她们的行为表示不满，但并未明确使用其他认同逻辑来界定“本地人”。

4. **第四步：输出结果**
输出：认同逻辑3"
我也想说，我那个农村老板在成都买房了，经常给我说我现在也是成都本地人了，创业初成功经常在那吹嘘自己🐮逼，神戳戳的，他不在别的同事面前说他是成都户口了因为其他人不是土著,"**
输出：认同逻辑6, 认同逻辑3","1. **第一步：识别文本中提及的命名实体**
   - 农村老板
   - 成都
   - 成都户口
   - 土著

2. **第二步：为每个命名实体匹配论点**
   - 农村老板：在成都买房，自称是成都本地人，吹嘘自己创业成功，炫耀成都户口。
   - 成都：被农村老板用来作为本地人身份的象征。
   - 成都户口：被农村老板用来证明自己是本地人。
   - 土著：其他人不是土著，农村老板在非土著同事面前不提自己是成都户口。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 农村老板通过买房和成都户口来界定自己是成都本地人，符合 **认同逻辑6：Social Embeddedness（社会根基深浅与经济地位象征）**，因为他用房产和户口作为身份象征。
   - 农村老板在非土著同事面前不提成都户口，可能是因为他认为土著身份更有权威，隐含 **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**，因为土著通常意味着更深的本地根基。

4. **第四步：输出结果**
输出：认同逻辑6, 认同逻辑3"
我倒觉得是外来的多了故意在那点火，成都越扩越大本来对我爸妈这种老一辈是不好区分的，现在离成都二三环内天远地远的地方也叫成都，结果一导航开过车过来还要老半天比去隔壁几个市坐高铁时间都长还不如说原来的某某地名好记，老一辈是不习惯啊，然后就说歧视了,"认同逻辑1, 认同逻辑3","1. **识别文本中提及的命名实体**
   - 成都
   - 二三环内
   - 老一辈
   - 某某地名

2. **为每个命名实体匹配论点**
   - 成都：作者认为成都越扩越大，导致老一辈难以区分哪些地方算成都。
   - 二三环内：作者提到离二三环内天远地远的地方也叫成都，但实际距离很远。
   - 老一辈：老一辈不习惯这种扩大的成都范围，更习惯原来的地名。
   - 某某地名：作者认为原来的地名更好记，老一辈更习惯。

3. **分析每个观点表述背后隐藏的认同逻辑**
   - 成都越扩越大，老一辈难以区分：反映了作者认同社会习惯性区域认知（Vernacular Spatial Authority），即老一辈对成都的传统认知范围与现代行政扩大的范围不一致。
   - 离二三环内天远地远的地方也叫成都：同样反映了社会习惯性区域认知（Vernacular Spatial Authority），作者认为这些地方在传统认知中不算成都。
   - 老一辈不习惯，更习惯原来的地名：反映了家族历史根基/个体成长史（Family Rootedness），老一辈的认知基于他们长期的生活经验和习惯。

4. **输出结果**
输出：认同逻辑1, 认同逻辑3"
并没有啊，成都有钱的又不一定是土著，绝大部分土著只是不愁房子住，另外有多余的房子可以出租出去，所以工资那么低很多人还是过得很开心月收入足够支撑不错的生活水平了。成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁所以大家才悠然自得，那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的,"**
   输出：认同逻辑6","1. **第一步：识别文本中提及的命名实体**
   - 成都
   - 有钱的人
   - 土著
   - 房子
   - 工资
   - 生活水平
   - 有钱的区域
   - 外地人

2. **第二步：为每个命名实体匹配论点**
   - 成都：作者讨论成都的本地人（土著）和外地人的区别。
   - 有钱的人：作者认为有钱的人不一定是土著。
   - 土著：作者认为土著不愁房子住，有多余的房子出租，工资低但生活开心。
   - 房子：土著有多余的房子出租，生活无忧。
   - 工资：土著工资低但生活开心。
   - 生活水平：土著的生活水平不错。
   - 有钱的区域：作者认为有钱的区域多是外地人消费或安置的，不属于土著。
   - 外地人：外地人赚了钱来成都消费或安置。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 土著不愁房子住，有多余的房子出租：这表明作者认为土著有固定资产（房子），这是界定本地人的标准之一（认同逻辑6：Social Embeddedness）。
   - 有钱的区域多是外地人消费或安置的，不属于土著：这表明作者认为区域的经济属性（有钱的区域）与本地人身份无关，反而与外地人相关（认同逻辑6：Social Embeddedness）。
   - 土著工资低但生活开心：这表明作者认为本地人的生活态度和经济状况是界定本地人的标准之一（认同逻辑6：Social Embeddedness）。

4. **第四步：输出结果**
   输出：认同逻辑6"
我崇州的嘛 我们身边的人被问到是哪里的 都直接说崇州 不会说是成都的从小到大耳濡目染的就是成都人都觉得三环以外的不算成都的,认同逻辑1,"1. **识别文本中提及的命名实体**
   - 崇州
   - 成都
   - 三环以外

2. **为每个命名实体匹配论点**
   - 崇州：作者提到崇州的人在被问到是哪里的时，会直接说崇州，不会说是成都的。
   - 成都：作者提到成都人都觉得三环以外的不算成都的。
   - 三环以外：作者提到成都人都觉得三环以外的不算成都的。

3. **分析每个观点表述背后隐藏的认同逻辑**
   - 崇州：作者提到崇州的人不认同自己是成都的，这反映了对成都的行政归属（认同逻辑2）的抵抗，但作者本人并未明确认同这种抵抗，而是描述了一种现象。
   - 成都和三环以外：作者提到成都人认为三环以外的不算成都的，这反映了社会习惯性区域认知（认同逻辑1），即成都人对城市内部空间类别的共同认知，认为三环以外不属于成都的核心区域。

4. **输出结果**
输出：认同逻辑1"
话说什么是土著，我认为从爷爷辈土生土长开始才算是土著，那些从外地拿到成都户口或者父母辈从外地来定居生下的娃娃，然后很骄傲的弯酸，这种不算，并且所谓的成都人假打90%以上都是这种人,"**
输出：认同逻辑3","1. **第一步：识别文本中提及的命名实体**
   - 土著
   - 爷爷辈土生土长
   - 外地拿到成都户口
   - 父母辈从外地来定居生下的娃娃
   - 成都人假打

2. **第二步：为每个命名实体匹配论点**
   - 土著：作者认为从爷爷辈土生土长开始才算是土著。
   - 外地拿到成都户口或父母辈从外地来定居生下的娃娃：作者认为这些不算土著。
   - 成都人假打：作者认为90%以上是上述这类人。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 从爷爷辈土生土长开始才算是土著：这体现了 **Family Rootedness（家族历史根基/个体成长史）**，强调世代深度和家族定居历史。
   - 外地拿到成都户口或父母辈从外地来定居生下的娃娃不算土著：这同样体现了 **Family Rootedness**，排除了迁移历史较短的群体。
   - 成都人假打：虽然提到了假打，但并未直接关联到其他认同逻辑类型。

4. **第四步：输出结果**
输出：认同逻辑3"
我觉得哪个地方的土著都会多少有点优越感吧……毕竟是土生土长本地人 对吧,"**
输出：认同逻辑3","1. **第一步：识别文本中提及的命名实体**
   - 土著
   - 本地人

2. **第二步：为每个命名实体匹配论点**
   - 土著：作者认为土著会有优越感，因为是土生土长的本地人。
   - 本地人：作者认为土生土长是界定本地人的标准。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 作者认为土生土长是界定本地人的标准，这符合认同逻辑3：Family Rootedness（家族历史根基/个体成长史）。

4. **第四步：输出结果**
输出：认同逻辑3"
我没觉得喃，每次回去都觉得多亲切的，被烧的时候一点感觉都没有，我还是土生土长成都女娃儿，一点口音都没有，一样被烧,"**
输出：认同逻辑3, 认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 成都女娃儿（作者本人）

2. **第二步：为每个命名实体匹配论点**
   - 成都女娃儿（作者本人）：作者认为自己是土生土长的成都人，没有口音，但仍然被“烧”（可能指被歧视或排斥）。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 作者提到自己是“土生土长成都女娃儿”，这体现了 **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**，强调个体成长史作为本地人身份的依据。
   - 作者提到“一点口音都没有”，这体现了 **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**，将口音作为本地人身份的一个标准。

4. **第四步：输出结果**
输出：认同逻辑3, 认同逻辑4"
反正我三环外的不是成都人,"**
输出：认同逻辑1","1. **第一步：识别文本中提及的命名实体**
   - 三环外

2. **第二步：为每个命名实体匹配论点**
   - 三环外：作者认为三环外的人不算成都人。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 三环外：作者通过提及“三环外”来划分成都人的身份，这反映了社会习惯性区域认知（Vernacular Spatial Authority），即基于当地人对城市内部空间类别的共同认知来界定本地人身份。

4. **第四步：输出结果**
输出：认同逻辑1"
我同学说二环外的都是农民,"**
输出：认同逻辑1, 认同逻辑7","1. **第一步：识别文本中提及的命名实体**
   - 二环外

2. **第二步：为每个命名实体匹配论点**
   - 二环外：作者的同学认为二环外的都是农民

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 二环外：作者的同学通过将二环外的人归类为农民，隐含地表达了对二环内外的区隔，认为二环内才是真正的本地人区域，二环外则不是。这反映了社会习惯性区域认知（Vernacular Spatial Authority）和职业象征性（Occupational Typification）。

4. **第四步：输出结果**
输出：认同逻辑1, 认同逻辑7"
歧视三环外的多，还是学生偏多,"**
    - 输出：认同逻辑1, 认同逻辑7","1. **第一步：识别文本中提及的命名实体**
    - 三环外
    - 学生

2. **第二步：为每个命名实体匹配论点**
    - 三环外：作者提到“歧视三环外的多”，暗示三环外的人或区域可能受到歧视。
    - 学生：作者提到“还是学生偏多”，可能暗示学生群体在三环外较多或与歧视现象相关。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
    - 三环外：作者提到“歧视三环外的多”，可能反映了社会习惯性区域认知（Vernacular Spatial Authority），即三环外被视为非核心区域或低身份区域。
    - 学生：作者提到“还是学生偏多”，可能反映了职业象征性（Occupational Typification），即学生群体与特定区域的关联。

4. **第四步：输出结果**
    - 输出：认同逻辑1, 认同逻辑7"
成都土著的优越感是最强的，没有之一那种。比如他们在强调自己血统纯正的时候，往往会在前面加上土著或土生土长这样的词语。外地的不用说了，还没资格让土生土长的5城区成都人看不起，有资格被看不起的，首先你要是三环外但是大成都的弯脚杆和211，或者是后面来但是获得了成都省护照的新成都。,"**
输出：认同逻辑1, 认同逻辑2, 认同逻辑3","1. **第一步：识别文本中提及的命名实体**
   - 成都土著
   - 土生土长的5城区成都人
   - 三环外但是大成都的弯脚杆和211
   - 后面来但是获得了成都省护照的新成都

2. **第二步：为每个命名实体匹配论点**
   - 成都土著：优越感最强，强调血统纯正
   - 土生土长的5城区成都人：看不起外地人，看不起三环外但大成都的弯脚杆和211
   - 三环外但是大成都的弯脚杆和211：有资格被看不起
   - 后面来但是获得了成都省护照的新成都：有资格被看不起

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 成都土著：强调血统纯正（认同逻辑3：Family Rootedness）
   - 土生土长的5城区成都人：看不起外地人，看不起三环外但大成都的弯脚杆和211（认同逻辑1：Vernacular Spatial Authority，认同逻辑3：Family Rootedness）
   - 三环外但是大成都的弯脚杆和211：有资格被看不起（认同逻辑1：Vernacular Spatial Authority）
   - 后面来但是获得了成都省护照的新成都：有资格被看不起（认同逻辑2：Administrative Legitimacy）

4. **第四步：输出结果**
输出：认同逻辑1, 认同逻辑2, 认同逻辑3"
