Original_Input_Text,RL_Types,Raw_Model_Output
你上面就有一条，说我们口音很贱,"**
    *   输出所有匹配到的认同逻辑类别标签[认同逻辑4]。

输出：认同逻辑4","1.  **第一步：识别文本中提及的命名实体**
    *   文本中提及的实体：口音

2.  **第二步：为每个命名实体匹配论点**
    *   实体""口音""对应的观点表述：作者认为""我们口音很贱""。

3.  **第三步：分析每个观点表述背后隐藏的认同逻辑**
    *   作者通过描述""口音""的特征（""很贱""）来暗示其在""本地""身份体系中的地位，这符合**认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**的定义。

4.  **第四步：输出结果**
    *   输出所有匹配到的认同逻辑类别标签[认同逻辑4]。

输出：认同逻辑4"
哈哈，就是，而且我有个同事达州的，他说他的口音才是正宗成都话,"**
输出：认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 同事（达州人）
   - 口音（正宗成都话）

2. **第二步：为每个命名实体匹配论点**
   - 同事（达州人）：认为自己的口音才是正宗成都话
   - 口音（正宗成都话）：被达州同事认为是正宗成都话

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 作者通过描述达州同事的观点，隐含地认同或至少不反对用口音（正宗成都话）来界定谁是本地人（成都人）。这符合 **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**。

4. **第四步：输出结果**
输出：认同逻辑4"
哈哈哈哈，口音很贱，这个,"**
   - 输出：认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 口音

2. **第二步：为每个命名实体匹配论点**
   - 口音：作者认为“口音很贱”

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 作者通过评价口音来隐含表达对某种口音的负面看法，可能暗示这种口音不符合“本地人”的标准或不被认同。

4. **第四步：输出结果**
   - 输出：认同逻辑4"
重要的不是几套房子 房子在哪，是不是老破小，重要是带不带口音口音改不到撒,"**
   输出：认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 房子
   - 口音

2. **第二步：为每个命名实体匹配论点**
   - 房子：作者认为房子的数量、位置或新旧不重要。
   - 口音：作者认为口音是重要的，且难以改变。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 房子：虽然提到房子，但作者明确表示不重要，因此不涉及认同逻辑。
   - 口音：作者认为口音是界定""本地人""身份的重要标准，符合认同逻辑4（Linguistic-Cultural Recognition）。

4. **第四步：输出结果**
   输出：认同逻辑4"
还有外地人骂成都口音难听呢，逼着他来成都了？,"**
输出：认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 外地人
   - 成都口音

2. **第二步：为每个命名实体匹配论点**
   - 外地人：骂成都口音难听
   - 成都口音：被外地人骂难听

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 外地人骂成都口音难听，隐含了作者对外地人评价成都口音的不满，可能反映了作者认同成都口音作为本地文化的一部分，是界定本地人的一个标准。

4. **第四步：输出结果**
输出：认同逻辑4"
我也不知道我算不算成都人，爸爸是成都人，爷爷奶奶也生活在成都，我户口在成都。但是妈妈是外地人，我爸妈都在我妈妈的城市工作。从小我跟着爸妈在我妈妈出生的城市生活，小时候放假回成都，和小朋友玩要被骂乡巴佬，所以导致我小时候不愿意回成都，一直到读研才回的成都，读完研就出国了，现在回成都快3年，不太会说成都话，听得懂，但愿意说四川话，总被同事说我说的四川话有口音，我也一直对成都没有认同感。,"**
输出：认同逻辑2, 认同逻辑3, 认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 成都人
   - 爸爸
   - 爷爷奶奶
   - 户口
   - 妈妈
   - 妈妈的城市
   - 小朋友
   - 成都话
   - 四川话
   - 同事

2. **第二步：为每个命名实体匹配论点**
   - 成都人：作者在讨论自己是否算成都人。
   - 爸爸：爸爸是成都人。
   - 爷爷奶奶：爷爷奶奶生活在成都。
   - 户口：户口在成都。
   - 妈妈：妈妈是外地人。
   - 妈妈的城市：爸妈在妈妈的城市工作，作者从小在那里生活。
   - 小朋友：小时候回成都被骂乡巴佬。
   - 成都话：不太会说成都话。
   - 四川话：愿意说四川话但有口音。
   - 同事：同事说作者四川话有口音。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 爸爸是成都人，爷爷奶奶生活在成都：涉及家族历史根基（认同逻辑3）。
   - 户口在成都：涉及行政归属合法性（认同逻辑2）。
   - 小时候回成都被骂乡巴佬：涉及文化语言识别性（认同逻辑4）。
   - 不太会说成都话，愿意说四川话但有口音：涉及文化语言识别性（认同逻辑4）。
   - 对成都没有认同感：综合了家族历史、行政归属和文化语言等因素。

4. **第四步：输出结果**
输出：认同逻辑2, 认同逻辑3, 认同逻辑4"
一个口音，一个面，我们天天被网暴，门都不敢出,"**
   - 输出：认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 口音
   - 面（可能指某种文化或生活习惯）
   - 网暴
   - 门

2. **第二步：为每个命名实体匹配论点**
   - 口音：作者提到“一个口音”，暗示口音是某种身份或认同的标志。
   - 面：作者提到“一个面”，可能指某种文化或生活习惯，作为身份的标志。
   - 网暴：作者提到“天天被网暴”，暗示因为口音或生活习惯而遭受网络暴力。
   - 门：作者提到“门都不敢出”，暗示因为身份认同问题而不敢出门。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 口音：符合 **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**，因为作者将口音作为身份的标志。
   - 面：可能符合 **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**，如果“面”指的是某种文化习惯。
   - 网暴和门：这些更多是结果或现象，不直接涉及认同逻辑。

4. **第四步：输出结果**
   - 输出：认同逻辑4"
就是。。。基本上现在接到那些骚扰电话都是外地口音哎，不是歧视外地人，只是觉得如果他们回老家，做点其他工作，也比鼓捣留在成都打骚扰电话好嘛,"**
   输出：认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 外地口音
   - 骚扰电话
   - 成都

2. **第二步：为每个命名实体匹配论点**
   - 外地口音：作者认为接到骚扰电话时听到的都是外地口音。
   - 骚扰电话：作者认为这些骚扰电话是由外地人打的。
   - 成都：作者认为这些外地人应该回老家而不是留在成都打骚扰电话。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 外地口音：作者通过口音来判断打电话的人是否为外地人，隐含认同口音作为区分本地人和外地人的标准。
   - 骚扰电话：作者认为这些骚扰电话是由外地人打的，进一步强化了外地口音作为区分标准。
   - 成都：作者认为这些外地人应该回老家，隐含认同本地人（成都人）与外地人之间的身份区隔。

4. **第四步：输出结果**
   输出：认同逻辑4"
之前在成都上学遇到两个女的 就不是成都人 四川其他地方的 非要说自己是成都人 只是亲戚在双流买了房子而已各种也装的要死 我真的想问这有什么好优越的吗自己的土生土长的地方都不承认,"**
输出：认同逻辑3, 认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 成都
   - 两个女的（非成都人，四川其他地方的人）
   - 双流

2. **第二步：为每个命名实体匹配论点**
   - 成都：作者认为那两个女的不是成都人，但她们自称是成都人。
   - 两个女的：作者认为她们只是亲戚在双流买了房子，但她们不承认自己的土生土长的地方。
   - 双流：作者提到亲戚在双流买了房子，但认为这不足以让那两个女的成为成都人。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 作者认为那两个女的不是成都人，因为她们只是亲戚在双流买了房子，而她们自己不是土生土长的成都人。这体现了作者认同 **Family Rootedness（家族历史根基/个体成长史）** 作为界定本地人的标准。
   - 作者还提到那两个女的“各种也装的要死”，暗示她们的行为不符合成都本地人的文化或行为习惯，这体现了作者认同 **Linguistic-Cultural Recognition（文化语言识别性）** 作为界定本地人的标准。

4. **第四步：输出结果**
输出：认同逻辑3, 认同逻辑4"
我也想说，我那个农村老板在成都买房了，经常给我说我现在也是成都本地人了，创业初成功经常在那吹嘘自己🐮逼，神戳戳的，他不在别的同事面前说他是成都户口了因为其他人不是土著,"**
输出：认同逻辑2, 认同逻辑3, 认同逻辑6","1. **第一步：识别文本中提及的命名实体**
   - 农村老板
   - 成都
   - 成都户口
   - 土著

2. **第二步：为每个命名实体匹配论点**
   - 农村老板：在成都买房，自称是成都本地人，吹嘘自己创业成功，不在其他同事面前说自己是成都户口。
   - 成都：农村老板在成都买房，自称是成都本地人。
   - 成都户口：农村老板自称是成都本地人，但不在其他同事面前提及。
   - 土著：其他同事是土著，农村老板不在他们面前提及自己是成都户口。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 农村老板通过买房和成都户口来界定自己是成都本地人，符合 **认同逻辑2：Administrative Legitimacy（行政归属合法性）** 和 **认同逻辑6：Social Embeddedness（社会根基深浅与经济地位象征）**。
   - 农村老板不在土著同事面前提及自己是成都户口，可能隐含了对 **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）** 的认同，即土著同事可能因为家族历史根基而被视为更“本地”。

4. **第四步：输出结果**
输出：认同逻辑2, 认同逻辑3, 认同逻辑6"
我倒觉得是外来的多了故意在那点火，成都越扩越大本来对我爸妈这种老一辈是不好区分的，现在离成都二三环内天远地远的地方也叫成都，结果一导航开过车过来还要老半天比去隔壁几个市坐高铁时间都长还不如说原来的某某地名好记，老一辈是不习惯啊，然后就说歧视了,"**
   输出：认同逻辑1, 认同逻辑2, 认同逻辑3","1. **第一步：识别文本中提及的命名实体**
   - 成都
   - 老一辈
   - 二三环内
   - 某某地名

2. **第二步：为每个命名实体匹配论点**
   - 成都：作者认为成都越扩越大，导致老一辈不好区分哪些地方算成都。
   - 老一辈：老一辈不习惯现在成都的扩张，觉得离二三环内天远地远的地方也叫成都不好记。
   - 二三环内：作者提到老一辈对二三环内的成都更熟悉，认为离这里远的地方不应该也叫成都。
   - 某某地名：作者认为老一辈更习惯用原来的地名来称呼这些地方。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 成都的扩张导致老一辈不好区分：这反映了作者认同老一辈对成都的传统认知范围（Vernacular Spatial Authority）。
   - 老一辈不习惯现在成都的扩张：这体现了作者认同老一辈的家族历史根基和成长史（Family Rootedness）。
   - 离二三环内天远地远的地方也叫成都：这显示了作者对行政归属合法性的质疑（Administrative Legitimacy）。

4. **第四步：输出结果**
   输出：认同逻辑1, 认同逻辑2, 认同逻辑3"
并没有啊，成都有钱的又不一定是土著，绝大部分土著只是不愁房子住，另外有多余的房子可以出租出去，所以工资那么低很多人还是过得很开心月收入足够支撑不错的生活水平了。成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁所以大家才悠然自得，那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的,"**
输出：认同逻辑6, 认同逻辑7","1. **第一步：识别文本中提及的命名实体**
   - 成都
   - 有钱的人
   - 土著
   - 房子
   - 工资
   - 生活水平
   - 有钱的区域
   - 外地人

2. **第二步：为每个命名实体匹配论点**
   - 成都：作者认为成都的有钱人不一定是土著。
   - 有钱的人：作者认为有钱的人多是外地赚了钱来成都消费或安置的。
   - 土著：作者认为土著不愁房子住，有多余的房子可以出租，工资低但生活开心。
   - 房子：作者认为土著有多余的房子可以出租。
   - 工资：作者认为土著工资低但生活开心。
   - 生活水平：作者认为土著月收入足够支撑不错的生活水平。
   - 有钱的区域：作者认为有钱的区域多是外地人占据的。
   - 外地人：作者认为外地人赚了钱来成都消费或安置。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 作者认为土著不愁房子住，有多余的房子可以出租，工资低但生活开心，这体现了 **Social Embeddedness（社会根基深浅与经济地位象征）**，因为土著通过房产和稳定的生活状态来界定本地人身份。
   - 作者认为有钱的区域多是外地人占据的，这体现了 **Occupational Typification（职业象征性）**，因为外地人通过财富和职业来占据特定区域，与土著形成对比。

4. **第四步：输出结果**
输出：认同逻辑6, 认同逻辑7"
我崇州的嘛 我们身边的人被问到是哪里的 都直接说崇州 不会说是成都的从小到大耳濡目染的就是成都人都觉得三环以外的不算成都的,"**
    - 认同逻辑1

输出：认同逻辑1","1. **第一步：识别文本中提及的命名实体**
    - 崇州
    - 成都
    - 三环以外

2. **第二步：为每个命名实体匹配论点**
    - 崇州：作者提到崇州的人在被问到是哪里的时，会直接说崇州，不会说是成都的。
    - 成都：作者提到成都人都觉得三环以外的不算成都的。
    - 三环以外：作者提到成都人都觉得三环以外的不算成都的。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
    - 崇州：作者提到崇州的人不认同自己是成都的，这反映了对成都的行政归属（认同逻辑2）的抵抗，但作者本人并未明确认同这种抵抗，而是描述了一种现象。
    - 成都和三环以外：作者提到成都人认为三环以外的不算成都的，这反映了社会习惯性区域认知（认同逻辑1），即成都人对城市内部空间的共同认知，认为三环以外不属于成都的核心区域。

4. **第四步：输出结果**
    - 认同逻辑1

输出：认同逻辑1"
话说什么是土著，我认为从爷爷辈土生土长开始才算是土著，那些从外地拿到成都户口或者父母辈从外地来定居生下的娃娃，然后很骄傲的弯酸，这种不算，并且所谓的成都人假打90%以上都是这种人,"**
输出：认同逻辑2, 认同逻辑3","1. **第一步：识别文本中提及的命名实体**
   - 土著
   - 成都户口
   - 外地来定居的父母辈
   - 成都人假打

2. **第二步：为每个命名实体匹配论点**
   - 土著：作者认为从爷爷辈土生土长开始才算是土著。
   - 成都户口：作者认为从外地拿到成都户口的人不算土著。
   - 外地来定居的父母辈：作者认为父母辈从外地来定居生下的娃娃不算土著。
   - 成都人假打：作者认为90%以上假打的成都人是那些从外地拿到成都户口或父母辈从外地来定居的人。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 土著：强调从爷爷辈土生土长开始才算，符合 **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**。
   - 成都户口：提到户口作为判断标准，符合 **认同逻辑2：Administrative Legitimacy（行政归属合法性）**。
   - 外地来定居的父母辈：强调家族定居的世代深度，符合 **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**。
   - 成都人假打：隐含对文化或行为模式的评价，但未直接关联到本地人界定标准，不予标注。

4. **第四步：输出结果**
输出：认同逻辑2, 认同逻辑3"
我觉得哪个地方的土著都会多少有点优越感吧……毕竟是土生土长本地人 对吧,"**
输出：认同逻辑3","1. **第一步：识别文本中提及的命名实体**
   - 土著
   - 本地人

2. **第二步：为每个命名实体匹配论点**
   - 土著：作者认为土著会有优越感，因为是土生土长的本地人。
   - 本地人：作者认为土生土长是界定本地人的标准。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 作者认为“土生土长”是界定本地人的标准，这符合认同逻辑3（Family Rootedness）。

4. **第四步：输出结果**
输出：认同逻辑3"
我没觉得喃，每次回去都觉得多亲切的，被烧的时候一点感觉都没有，我还是土生土长成都女娃儿，一点口音都没有，一样被烧,"**
输出：认同逻辑3, 认同逻辑4","1. **第一步：识别文本中提及的命名实体**
   - 成都女娃儿

2. **第二步：为每个命名实体匹配论点**
   - 成都女娃儿：作者认为自己是土生土长的成都人，没有口音，但仍然被“烧”（可能指被歧视或不被认可）。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 作者提到自己是“土生土长成都女娃儿”，这体现了 **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**。
   - 作者提到“一点口音都没有”，这体现了 **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**。

4. **第四步：输出结果**
输出：认同逻辑3, 认同逻辑4"
反正我三环外的不是成都人,"**
   - 输出：认同逻辑1","1. **第一步：识别文本中提及的命名实体**
   - 三环外

2. **第二步：为每个命名实体匹配论点**
   - 三环外：作者认为三环外的人不算成都人。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 作者通过“三环外不算成都人”这一表述，反映了对成都城市内部空间类别的共同或习惯性认知，即三环内外的划分在界定“本地人”身份上的重要性。

4. **第四步：输出结果**
   - 输出：认同逻辑1"
我同学说二环外的都是农民,"**
输出：认同逻辑1, 认同逻辑7","1. **第一步：识别文本中提及的命名实体**
   - 二环外

2. **第二步：为每个命名实体匹配论点**
   - 二环外：作者的同学认为二环外的都是农民

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 二环外：作者的同学通过将二环外的居民归类为农民，暗示二环内外的身份差异，符合认同逻辑1（社会习惯性区域认知）和认同逻辑7（职业象征性）

4. **第四步：输出结果**
输出：认同逻辑1, 认同逻辑7"
歧视三环外的多，还是学生偏多,"**
输出：认同逻辑1","1. **第一步：识别文本中提及的命名实体**
    - 三环外
    - 学生

2. **第二步：为每个命名实体匹配论点**
    - 三环外：作者提到“歧视三环外的多”，暗示三环外的人在某种程度上被歧视。
    - 学生：作者提到“还是学生偏多”，暗示学生群体在某种情况下较多。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
    - 三环外：作者提到“歧视三环外的多”，这反映了社会习惯性区域认知（Vernacular Spatial Authority），即三环外被视为非本地核心区，从而引发歧视。
    - 学生：作者提到“还是学生偏多”，但并未明确或隐含地将学生群体与“本地人”身份界定直接关联，因此不予标注。

4. **第四步：输出结果**
输出：认同逻辑1"
成都土著的优越感是最强的，没有之一那种。比如他们在强调自己血统纯正的时候，往往会在前面加上土著或土生土长这样的词语。外地的不用说了，还没资格让土生土长的5城区成都人看不起，有资格被看不起的，首先你要是三环外但是大成都的弯脚杆和211，或者是后面来但是获得了成都省护照的新成都。,"**
输出：认同逻辑1, 认同逻辑3","1. **第一步：识别文本中提及的命名实体**
   - 成都土著
   - 土生土长的5城区成都人
   - 三环外但是大成都的弯脚杆和211
   - 后面来但是获得了成都省护照的新成都

2. **第二步：为每个命名实体匹配论点**
   - 成都土著：强调自己血统纯正，使用“土著”或“土生土长”这样的词语。
   - 土生土长的5城区成都人：看不起三环外的大成都人和新成都人。
   - 三环外但是大成都的弯脚杆和211：被5城区成都人看不起。
   - 后面来但是获得了成都省护照的新成都：被5城区成都人看不起。

3. **第三步：分析每个观点表述背后隐藏的认同逻辑**
   - 成都土著、土生土长的5城区成都人：强调血统纯正和世代居住，符合 **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**。
   - 5城区成都人看不起三环外的大成都人和新成都人：基于区域划分（5城区 vs 三环外），符合 **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）**。
   - 成都省护照：可能涉及行政归属，但文本中更强调区域划分和社会习惯性认知，因此主要归为 **认同逻辑1**。

4. **第四步：输出结果**
输出：认同逻辑1, 认同逻辑3"
