Original_Input_Text,RL_Types,Raw_Model_Output
你上面就有一条，说我们口音很贱,输出：认同逻辑4,"第一步：识别命名实体  
- 口音

第二步：匹配论点  
- 作者提到“我们口音很贱”，暗示作者认同或承认口音是界定“本地人”的标准之一。

第三步：分析认同逻辑  
- 该观点涉及语言文化特征，属于“文化语言识别性”类别。作者承认口音作为本地人身份界定的依据。

第四步：输出结果  
输出：认同逻辑4"
哈哈，就是，而且我有个同事达州的，他说他的口音才是正宗成都话,PARSE_ERROR_NO_MARKER,"1. 识别命名实体：
- 同事
- 达州
- 成都话

2. 匹配论点：
- 同事（来自达州）认为自己的口音才是正宗成都话。

3. 分析认同逻辑：
- 作者提及同事的口音，涉及“正宗成都话”的认定，暗示语言口音作为界定“本地人”的标准。
- 作者未明确反对该观点，暗含语言文化识别性在本地人身份界定中的作用。

4. 输出结果：
认同逻辑4"
哈哈哈哈，口音很贱，这个,认同逻辑4,"1. 识别命名实体：无具体命名实体，仅提及“口音”。

2. 匹配论点：作者提及“口音很贱”，表达对某种口音的负面评价，暗示口音作为区分身份的标志。

3. 分析认同逻辑：提及口音作为身份区分的标准，符合认同逻辑4（文化语言识别性），因为口音和语言习惯被用来界定“本地人”身份。

4. 输出结果：

输出：认同逻辑4"
重要的不是几套房子 房子在哪，是不是老破小，重要是带不带口音口音改不到撒,认同逻辑4,"1. 识别命名实体：
- 房子（房产）
- 口音（语言特征）

2. 匹配论点：
- 作者认为，几套房子、房子所在位置、是否老旧并不是判断本地人身份的关键。
- 作者强调的是是否带有口音，且口音是否能够改变，是判断本地人身份的重要标准。

3. 分析认同逻辑：
- 房产相关内容被作者否定作为本地人身份界定标准，故不标注认同逻辑6。
- 口音作为判断本地人身份的标准，符合认同逻辑4（文化语言识别性）。

4. 输出结果：
输出：认同逻辑4"
还有外地人骂成都口音难听呢，逼着他来成都了？,输出：[认同逻辑4],"第一步：识别文本中提及的命名实体  
- 成都  
- 外地人  

第二步：为每个命名实体匹配论点  
- 成都：提到有人因口音问题被外地人责骂，暗含对成都口音的认同与防御。  
- 外地人：提到外地人批评成都口音，表达一种外来者与本地人语言文化差异的冲突。  

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者表达了成都口音作为本地人身份的一种文化语言标识，暗含对本地口音的认同和维护。  
- 该文本体现了“语言文化识别性”，即通过口音来区分本地人与外来人。  

第四步：输出结果  
输出：[认同逻辑4]"
我也不知道我算不算成都人，爸爸是成都人，爷爷奶奶也生活在成都，我户口在成都。但是妈妈是外地人，我爸妈都在我妈妈的城市工作。从小我跟着爸妈在我妈妈出生的城市生活，小时候放假回成都，和小朋友玩要被骂乡巴佬，所以导致我小时候不愿意回成都，一直到读研才回的成都，读完研就出国了，现在回成都快3年，不太会说成都话，听得懂，但愿意说四川话，总被同事说我说的四川话有口音，我也一直对成都没有认同感。,"输出：认同逻辑3, 认同逻辑2, 认同逻辑4","第一步：识别命名实体  
- 成都  
- 爸爸  
- 爷爷奶奶  
- 妈妈  
- 妈妈出生的城市  
- 同事

第二步：匹配观点表述  
- 爸爸是成都人，爷爷奶奶也生活在成都，户口在成都：暗示作者家庭有成都的行政归属和家族根基。  
- 妈妈是外地人，父母在妈妈城市工作，作者从小随父母在外地生活，放假回成都被骂乡巴佬，说明作者感受到因成长环境不同被视为非本地人。  
- 读研才回成都，回成都后快3年，不太会说成都话，有口音，表达了语言文化认同的缺失和他人对语言口音的评价。  
- 作者一直对成都没有认同感，说明这些因素影响了作者对“本地人”身份的认同。

第三步：分析认同逻辑  
- 家族历史根基/个体成长史（认同逻辑3）：强调爸爸、爷爷奶奶生活在成都，户口在成都，说明作者认同家族根基是界定本地人的标准。  
- 行政归属合法性（认同逻辑2）：户口在成都，说明行政身份是界定本地人的依据之一。  
- 文化语言识别性（认同逻辑4）：不太会说成都话、有口音、同事指出口音，体现语言口音作为判断本地人身份的标准。  
- 社会根基深浅与经济地位象征（认同逻辑6）不明显，未提及房产或人脉。  
- 社会习惯性区域认知（认同逻辑1）未体现。  
- 生活功能便利性（认同逻辑5）未体现。  
- 职业象征性（认同逻辑7）未体现。

第四步：输出结果  
输出：认同逻辑3, 认同逻辑2, 认同逻辑4"
一个口音，一个面，我们天天被网暴，门都不敢出,认同逻辑4,"1. 识别命名实体：文本中无具体命名实体。

2. 匹配论点：作者提到“一个口音，一个面”，表达因口音和外貌被网络暴力，导致不敢出门。这里“口音”暗示作者认为口音是判断“本地人”身份的一个标准，且作者感受到因口音不同而被排斥的压力。

3. 分析认同逻辑：提及口音作为界定本地人身份的标准，属于“认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）”。

4. 输出结果。

输出：认同逻辑4"
就是。。。基本上现在接到那些骚扰电话都是外地口音哎，不是歧视外地人，只是觉得如果他们回老家，做点其他工作，也比鼓捣留在成都打骚扰电话好嘛,输出：认同逻辑4,"第一步：识别文本中提及的命名实体  
- ""骚扰电话""  
- ""外地口音""  
- ""外地人""  
- ""成都""

第二步：为每个命名实体匹配论点  
- ""骚扰电话""：作者认为骚扰电话大多来自外地口音的人。  
- ""外地口音""：作者通过外地口音来区分非本地人，暗示口音是判断是否为本地人的一个标准。  
- ""外地人""：作者提到外地人，表达了对他们的工作选择的看法，但并未明确将社会地位作为本地人身份标准。  
- ""成都""：作为本地地理参照，但作者并未明确讨论成都的行政归属或区域划分。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 通过“外地口音”来辨别骚扰电话的来源，暗示口音是界定本地人与非本地人的重要标志，属于**认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**。  
- 作者未提及行政归属、家族历史、社会根基等其他认同标准。

第四步：输出结果  
输出：认同逻辑4"
之前在成都上学遇到两个女的 就不是成都人 四川其他地方的 非要说自己是成都人 只是亲戚在双流买了房子而已各种也装的要死 我真的想问这有什么好优越的吗自己的土生土长的地方都不承认,PARSE_ERROR_NO_MARKER,"1. 识别文本中提及的命名实体：
- 成都
- 四川其他地方
- 双流（双流区）

2. 为每个命名实体匹配论点：
- 成都：作者认为“成都人”身份不能仅凭亲戚在双流买房就认定，暗示“土生土长”才是真正的成都人身份标准。
- 四川其他地方：这两个女的是四川其他地方人，不算真正的成都人。
- 双流：亲戚在双流买房不等于自己是成都人，作者对此表示反感。

3. 分析每个观点表述背后隐藏的认同逻辑：
- 作者强调“自己的土生土长的地方都不承认”，表明作者用家族历史根基、成长史作为判断“本地人”的标准，排斥单凭亲戚买房来认定“本地人”。
- 没有提及行政归属、语言文化、社会根基等其他标准。
- 反感对方“装”的行为，强调“土生土长”的身份认同。

4. 输出结果：
[认同逻辑3]"
我也想说，我那个农村老板在成都买房了，经常给我说我现在也是成都本地人了，创业初成功经常在那吹嘘自己🐮逼，神戳戳的，他不在别的同事面前说他是成都户口了因为其他人不是土著,"输出：认同逻辑2, 认同逻辑3","第一步：识别文本中提及的命名实体  
- 农村老板  
- 成都  

第二步：为每个命名实体匹配论点  
- 农村老板：经常说自己是成都本地人，且不在非土著同事面前提及成都户口。  
- 成都：作为本地人身份的地理标识。  

第三步：分析每个观点表述背后隐藏的认同逻辑  
- “他不在别的同事面前说他是成都户口了因为其他人不是土著”表明户口（行政归属）和“土著”（家族历史根基）是区分本地人与非本地人的标准。  
- “成都户口”属于【认同逻辑2：Administrative Legitimacy（行政归属合法性）】。  
- “土著”隐含家族历史根基的含义，属于【认同逻辑3：Family Rootedness（家族历史根基/个体成长史）】。  
- 农村老板“现在也是成都本地人了”暗示通过买房、创业成功等生活变化试图获得本地人身份认同，但文本中未明确作者认同这些作为界定本地人的标准，且买房、创业吹嘘属于社会地位或财富展示，非本地人身份界定标准，故不标注。  

第四步：输出结果  
输出：认同逻辑2, 认同逻辑3"
我倒觉得是外来的多了故意在那点火，成都越扩越大本来对我爸妈这种老一辈是不好区分的，现在离成都二三环内天远地远的地方也叫成都，结果一导航开过车过来还要老半天比去隔壁几个市坐高铁时间都长还不如说原来的某某地名好记，老一辈是不习惯啊，然后就说歧视了,输出：认同逻辑1,"第一步：识别文本中提及的命名实体  
- 成都  
- 二三环内  
- 隔壁几个市  

第二步：为每个命名实体匹配论点  
- 成都：作者认为成都的范围在不断扩张，尤其是二三环以外的区域也被纳入成都的称呼范围。  
- 二三环内：作者提到二三环内和二三环外的区别，暗示老一辈对这种空间认知存在不适应。  
- 隔壁几个市：作者比较了去成都某些区域和去邻近其他市的时间，说明地理距离与认知范围的矛盾。  

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者通过“成都越扩越大”、“二三环内外”的表述，反映出一种社会习惯性区域认知，即“哪些区域算不算成都”的习惯认知界定。  
- 提及“老一辈不习惯”，暗示世代间对城市空间认知的差异，强调传统习惯对本地人身份界定的影响。  
- 这种空间范围的划分和认知差异，体现了认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）。  

第四步：输出结果  
输出：认同逻辑1"
并没有啊，成都有钱的又不一定是土著，绝大部分土著只是不愁房子住，另外有多余的房子可以出租出去，所以工资那么低很多人还是过得很开心月收入足够支撑不错的生活水平了。成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁所以大家才悠然自得，那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的,输出：认同逻辑1,"第一步：识别命名实体  
- 成都  
- 土著  
- 有钱的区域  

第二步：匹配观点  
- 作者认为“成都有钱的又不一定是土著”，暗示财富不是界定本地人的标准。  
- 作者指出“绝大部分土著只是不愁房子住”，且“多余的房子可以出租出去”，暗示房产拥有量是土著的一个特征，但作者并未明确将其作为界定本地人的标准。  
- 作者说“工资那么低很多人还是过得很开心”，反映生活状态，但未作为界定标准。  
- 作者描述“成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁”，强调一种社会态度。  
- 作者认为“那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的”，暗示财富和区域归属与本地人身份不一致。  

第三步：分析认同逻辑  
- 关于“土著”与“有钱的区域”的划分，体现了对空间和社会身份的区隔，暗含对城市内部区域的社会认知（即有钱区域多为外来人），属于**认同逻辑1：Vernacular Spatial Authority**。  
- 作者强调“土著”与“有钱”的关系不必然，排除了财富作为界定标准，故不属于认同逻辑6。  
- 作者提及“土著只是不愁房子住”，但未明确将房产拥有作为界定标准，仅是描述，故不标注认同逻辑6。  
- 未提及行政归属、家族根基、语言文化、职业象征等标准。  

第四步：输出结果  
输出：认同逻辑1"
我崇州的嘛 我们身边的人被问到是哪里的 都直接说崇州 不会说是成都的从小到大耳濡目染的就是成都人都觉得三环以外的不算成都的,"输出：认同逻辑1, 认同逻辑2","第一步：识别命名实体  
- 崇州  
- 成都  
- 三环  

第二步：为每个命名实体匹配论点  
- 崇州：作者和身边的人被问到来自哪里时，直接说崇州，而不是说成都。  
- 成都：作者从小到大耳濡目染，成都人普遍认为三环以外的不算成都。  
- 三环：作为成都城市范围的一个界限，被视为是否属于成都本地的标志。  

第三步：分析观点背后的认同逻辑  
- 作者表达了成都人普遍的社会习惯性区域认知，即三环以外不算成都，体现了社会习惯性区域认知（认同逻辑1）。  
- 作者身边的人直接说崇州而非成都，暗示在认同中有对行政区划的区分，体现行政归属合法性（认同逻辑2）。  
- 没有提及家族根基、语言文化、生活功能、社会根基或职业象征等内容。  

第四步：输出结果  
输出：认同逻辑1, 认同逻辑2"
话说什么是土著，我认为从爷爷辈土生土长开始才算是土著，那些从外地拿到成都户口或者父母辈从外地来定居生下的娃娃，然后很骄傲的弯酸，这种不算，并且所谓的成都人假打90%以上都是这种人,输出：认同逻辑3,"第一步：识别命名实体  
- ""土著""（本地人身份的界定核心概念）  
- ""爷爷辈""  
- ""外地""  
- ""成都户口""  
- ""父母辈""  
- ""娃娃""  
- ""成都人""  

第二步：匹配论点  
- 作者认为“土著”必须是从“爷爷辈土生土长”开始才算是土著。  
- 那些只是“从外地拿到成都户口”或“父母辈从外地来定居生下的娃娃”不算是土著。  
- 作者强调这种认定方式，否定了那些“假打成都人”的身份。  

第三步：分析认同逻辑  
- “从爷爷辈土生土长开始才算是土著”强调家族历史根基和个体成长史，体现了对家族世代定居的重视，符合**认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**。  
- “拿到成都户口”、“父母辈从外地来定居”提及户口和行政归属，但作者是用来否定这类人的本地身份，因此这里户口不是作者认可的界定标准，不予标注认同逻辑2。  

第四步：输出结果  
输出：认同逻辑3"
我觉得哪个地方的土著都会多少有点优越感吧……毕竟是土生土长本地人 对吧,输出：认同逻辑3,"第一步：识别文本中提及的命名实体  
文本提及“土著”、“土生土长本地人”，这属于对“本地人”身份的描述，没有具体地名。

第二步：为每个命名实体匹配论点  
作者认为“土著”即“土生土长本地人”会有一定的优越感，暗示“土生土长”是界定本地人身份的标准。

第三步：分析每个观点表述背后隐藏的认同逻辑  
“土生土长”强调的是家族或个人成长历史的深度，是典型的家族历史根基/个体成长史的认同逻辑。

第四步：输出结果  
输出：认同逻辑3"
我没觉得喃，每次回去都觉得多亲切的，被烧的时候一点感觉都没有，我还是土生土长成都女娃儿，一点口音都没有，一样被烧,"输出：认同逻辑3, 认同逻辑4","第一步：识别命名实体  
- 成都  
- 土生土长成都女娃儿  

第二步：为每个命名实体匹配论点  
- 成都：作者表达自己是“土生土长成都女娃儿”，强调自己的本地身份，且提到“一点口音都没有”，暗示语言文化的纯正。  
- 土生土长成都女娃儿：明确用“土生土长”来界定自己的本地人身份。  

第三步：分析认同逻辑  
- “土生土长”属于家族历史根基/个体成长史，强调世代定居和成长经历，符合认同逻辑3。  
- “一点口音都没有”体现语言文化识别性，强调方言或口音作为界定本地人的标准，符合认同逻辑4。  

第四步：输出结果  
输出：认同逻辑3, 认同逻辑4"
反正我三环外的不是成都人,认同逻辑1,"1. 识别文本中的命名实体：
- ""三环外""
- ""成都人""

2. 为命名实体匹配论点：
- 作者认为三环外的人不是成都人。

3. 分析观点背后的认同逻辑：
- 这里作者用“是否处于三环内”作为界定是否为“成都人”的标准，体现了社会习惯性的区域认知。
- 因此，认同逻辑属于认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）。

4. 输出结果：

输出：认同逻辑1"
我同学说二环外的都是农民,"输出：认同逻辑1, 认同逻辑7","第一步：识别命名实体  
- 二环外  
- 农民  

第二步：为命名实体匹配论点  
- ""二环外的都是农民""这句话表达了一种基于空间位置（“二环外”）与职业身份（“农民”）的关联，隐含对区域居民身份的分类。

第三步：分析观点背后认同逻辑  
- 该观点体现了对特定城市空间（“二环外”）的社会认知，反映了一种习惯性的区域划分和身份标签，符合**认同逻辑1（Vernacular Spatial Authority）**。  
- 同时，将“农民”作为职业类型与区域居民身份相联系，表现出通过职业类别界定本地人身份的倾向，符合**认同逻辑7（Occupational Typification）**。

第四步：输出结果  
输出：认同逻辑1, 认同逻辑7"
歧视三环外的多，还是学生偏多,认同逻辑1,"第一步：识别文本中提及的命名实体  
- 三环外  
- 学生  

第二步：为每个命名实体匹配论点  
- 三环外：文本中提到“歧视三环外的多”，暗示有一种社会或认知上的划分，三环外被区别对待。  
- 学生：提到“学生偏多”，可能指某个区域或群体的构成特点，但未明确将此作为本地人身份界定的标准。  

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 关于“三环外”的歧视，作者暗示存在一种基于城市空间范围（以三环为界）的社会习惯性认知，认为三环内外有身份或地位上的区别。这属于**认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）**。  
- 关于“学生偏多”，仅是描述人口构成特征，未表达作者用此作为界定本地人的标准，故不标注。  

输出：认同逻辑1"
成都土著的优越感是最强的，没有之一那种。比如他们在强调自己血统纯正的时候，往往会在前面加上土著或土生土长这样的词语。外地的不用说了，还没资格让土生土长的5城区成都人看不起，有资格被看不起的，首先你要是三环外但是大成都的弯脚杆和211，或者是后面来但是获得了成都省护照的新成都。,"输出：认同逻辑1, 认同逻辑2, 认同逻辑3","第一步：识别命名实体  
- 成都土著  
- 土著  
- 土生土长  
- 5城区成都人  
- 三环外  
- 大成都的弯脚杆  
- 211  
- 新成都  
- 成都省护照

第二步：为每个实体匹配论点  
- 成都土著、土著、土生土长：强调血统纯正，是界定本地人身份的核心标准。  
- 5城区成都人：暗示核心区域的本地人身份。  
- 三环外、大成都的弯脚杆、211、新成都：暗示不同区域和身份层级，反映社会习惯性区域认知和行政归属合法性。  
- 成都省护照：暗示行政归属合法性（行政区划或户口身份）。  

第三步：分析认同逻辑  
- “土著”、“土生土长”等强调家族历史根基和个体成长史，属于认同逻辑3（Family Rootedness）。  
- “5城区成都人”、“三环外”、“大成都的弯脚杆”、“211”暗含社会习惯性的区域认知，属于认同逻辑1（Vernacular Spatial Authority）。  
- “成都省护照”明显涉及行政归属的合法性，属于认同逻辑2（Administrative Legitimacy）。  

第四步：输出结果  
输出：认同逻辑1, 认同逻辑2, 认同逻辑3"
成华区二环内土著 几十年了没觉得啥子,"输出：认同逻辑1, 认同逻辑3","第一步：识别文本中提及的命名实体  
- 成华区  
- 二环内  
- 土著

第二步：为每个命名实体匹配论点  
- “成华区二环内土著”暗示作者认同“成华区二环内”的居民是“土著”，即本地人。  
- “几几十年了没觉得啥子”表达了作者对这一身份认同的自然接受，暗示时间上的长期居住或根植感。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- “成华区二环内土著”强调的是居住时间的长短（“几十年”），体现了家族或个人长期扎根于该地的身份认同，属于“家族历史根基/个体成长史”的认同逻辑。  
- 同时，提到“二环内”作为界定“土著”的空间范围，体现了社会习惯性区域认知，即对城市内部空间的习惯性划分，属于“社会习惯性区域认知”的认同逻辑。

第四步：输出结果  
输出：认同逻辑1, 认同逻辑3"
