Original_Input_Text,RL_Types,Raw_Model_Output
你上面就有一条，说我们口音很贱,输出：认同逻辑4,"第一步：识别文本中提及的命名实体  
- ""我们""（指代特定群体）
- 口音（语言特征）

第二步：为每个命名实体匹配论点  
- ""我们""被评价为""口音很贱""，表达了对特定群体语言特征的负面评价。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 通过""口音""这一语言特征来区分和评价特定群体，体现了将语言/方言作为身份识别和区隔的标准。
- 这种评价带有明显的价值判断，将语言特征与社会身份认同直接挂钩。

第四步：输出结果  
输出：认同逻辑4"
哈哈，就是，而且我有个同事达州的，他说他的口音才是正宗成都话,输出：认同逻辑4,"第一步：识别文本中提及的命名实体
- 达州（地名）
- 同事（达州人）
- 成都话（方言）

第二步：为每个命名实体匹配论点
- 达州同事声称自己的口音是""正宗成都话""
- 作者对此表示调侃或质疑（通过""哈哈""语气）

第三步：分析每个观点表述背后隐藏的认同逻辑
- 主要围绕""口音""和""方言正宗性""展开讨论
- 体现了用语言/方言作为判断""本地人""身份的标准
- 虽然作者没有直接认同同事观点，但讨论本身反映了方言在本地人身份界定中的重要性

第四步：输出结果
输出：认同逻辑4"
哈哈哈哈，口音很贱，这个,"输出：无

（注：虽然涉及语言特征，但文本没有明确将口音作为界定""本地人""的标准，仅表达个人好恶，因此不符合标注要求）","第一步：识别文本中提及的命名实体
- 口音（语言特征）

第二步：为每个命名实体匹配论点
- 作者对某种口音做出负面评价（""很贱""）

第三步：分析每个观点表述背后隐藏的认同逻辑
- 作者通过评价口音来间接表达对某种语言特征的排斥
- 这反映了作者可能将特定口音作为区分""我们/他们""的标准
- 但文本没有明确将口音与""本地人""身份界定直接关联

第四步：输出结果
输出：无

（注：虽然涉及语言特征，但文本没有明确将口音作为界定""本地人""的标准，仅表达个人好恶，因此不符合标注要求）"
重要的不是几套房子 房子在哪，是不是老破小，重要是带不带口音口音改不到撒,输出：认同逻辑4,"第一步：识别文本中提及的命名实体
- 房子（房产）
- 口音（语言特征）

第二步：为每个命名实体匹配论点
- 房子：作者认为房子的数量、位置和品质（老破小与否）不重要
- 口音：作者强调口音的重要性，认为""口音改不到""（难以改变）

第三步：分析每个观点表述背后隐藏的认同逻辑
- 明确否定房产（社会根基与经济地位象征）作为判断标准
- 强烈肯定语言特征（口音）作为判断本地人身份的核心标准
- 强调口音的难以改变性，暗示这是更本质的身份标识

第四步：输出结果
输出：认同逻辑4"
还有外地人骂成都口音难听呢，逼着他来成都了？,输出：认同逻辑4,"第一步：识别文本中提及的命名实体
- 外地人
- 成都口音

第二步：为每个命名实体匹配论点
- 外地人：对成都口音的评价（""难听""）
- 成都口音：被外地人负面评价，但作者隐含表达对成都口音的维护

第三步：分析每个观点表述背后隐藏的认同逻辑
- 作者通过反驳外地人对成都口音的负面评价，间接表达了对成都方言/口音的认同
- 体现了将方言/口音作为本地人身份认同标志的逻辑
- 没有涉及其他认同逻辑类型

第四步：输出结果
输出：认同逻辑4"
我也不知道我算不算成都人，爸爸是成都人，爷爷奶奶也生活在成都，我户口在成都。但是妈妈是外地人，我爸妈都在我妈妈的城市工作。从小我跟着爸妈在我妈妈出生的城市生活，小时候放假回成都，和小朋友玩要被骂乡巴佬，所以导致我小时候不愿意回成都，一直到读研才回的成都，读完研就出国了，现在回成都快3年，不太会说成都话，听得懂，但愿意说四川话，总被同事说我说的四川话有口音，我也一直对成都没有认同感。,"输出：认同逻辑2, 认同逻辑3, 认同逻辑4","第一步：识别文本中提及的命名实体  
- 成都（城市）
- 爸爸（成都人）
- 爷爷奶奶（生活在成都）
- 妈妈（外地人）
- 妈妈的城市（外地）
- 小朋友（成都本地）
- 同事（成都本地）

第二步：为每个命名实体匹配论点  
- 成都：作者户口在成都，父亲家族三代在成都，但从小在外地长大，语言和文化认同不足。
- 爸爸、爷爷奶奶：体现家族历史根基在成都。
- 妈妈及妈妈的城市：导致作者成长环境主要在外地。
- 小朋友、同事：对作者""外地""身份的评判（乡巴佬、口音问题）。

第三步：分析每个观点表述背后隐藏的认同逻辑  
1. 家族历史根基（爸爸、爷爷奶奶在成都） - 认同逻辑3
2. 语言文化识别（不会说成都话、四川话有口音） - 认同逻辑4
3. 行政归属（户口在成都） - 认同逻辑2

第四步：输出结果  
输出：认同逻辑2, 认同逻辑3, 认同逻辑4"
一个口音，一个面，我们天天被网暴，门都不敢出,"输出：无

（注：虽然文本涉及语言文化特征，但作者并未将其作为界定""本地人""的标准，而是描述因此遭受歧视的现象，不符合任务要求的标注条件）","第一步：识别文本中提及的命名实体
- 口音
- 面（可能指方言或某种文化特征）
- 网暴（网络暴力）

第二步：为每个命名实体匹配论点
- 口音和""面""被作为遭受网络暴力的原因
- 作者表达因这些特征而不敢出门

第三步：分析每个观点表述背后隐藏的认同逻辑
- 文本主要表达的是因语言文化特征（口音和""面""）而遭受歧视
- 但并未明确将这些特征作为界定""本地人""的标准
- 更多是描述遭受歧视的现状而非身份界定标准

第四步：输出结果
输出：无

（注：虽然文本涉及语言文化特征，但作者并未将其作为界定""本地人""的标准，而是描述因此遭受歧视的现象，不符合任务要求的标注条件）"
就是。。。基本上现在接到那些骚扰电话都是外地口音哎，不是歧视外地人，只是觉得如果他们回老家，做点其他工作，也比鼓捣留在成都打骚扰电话好嘛,输出：认同逻辑4,"第一步：识别文本中提及的命名实体
- 骚扰电话（行为主体）
- 外地口音（特征）
- 成都（城市）
- 老家（来源地）

第二步：为每个命名实体匹配论点
- 骚扰电话：作者观察到这些电话大多带有外地口音
- 外地口音：作为识别""非本地人""的特征
- 成都：作为这些外地人想要留下的城市
- 老家：作者建议他们返回原籍地

第三步：分析每个观点表述背后隐藏的认同逻辑
- 作者通过""外地口音""这一语言特征来识别和区分本地人与非本地人
- 隐含了以语言/口音作为判断""本地人""身份的标准
- 没有涉及行政归属、家族历史、职业类型等其他标准

第四步：输出结果
输出：认同逻辑4"
之前在成都上学遇到两个女的 就不是成都人 四川其他地方的 非要说自己是成都人 只是亲戚在双流买了房子而已各种也装的要死 我真的想问这有什么好优越的吗自己的土生土长的地方都不承认,"输出：认同逻辑3, 认同逻辑4, 认同逻辑6","第一步：识别文本中提及的命名实体
- 成都人
- 四川其他地方的人
- 双流（区域名）

第二步：为每个命名实体匹配论点
- 成都人：作者认为那两个女生不是真正的成都人
- 四川其他地方的人：那两个女生的真实身份
- 双流：亲戚在双流买了房子，但作者认为这不能成为自称成都人的依据

第三步：分析每个观点表述背后隐藏的认同逻辑
- 作者强调""土生土长""的重要性，认为只有真正在成都出生成长的人才能算成都人，体现了家族历史根基的认同逻辑
- 作者否定""亲戚在双流买房""作为成都人身份的依据，暗示了社会根基（如长期居住、固定资产）的重要性
- 作者对""装优越""的批评，反映了对语言文化表现（如模仿成都人言行）的否定

第四步：输出结果
输出：认同逻辑3, 认同逻辑4, 认同逻辑6"
我也想说，我那个农村老板在成都买房了，经常给我说我现在也是成都本地人了，创业初成功经常在那吹嘘自己🐮逼，神戳戳的，他不在别的同事面前说他是成都户口了因为其他人不是土著,"输出：认同逻辑2, 认同逻辑6","第一步：识别文本中提及的命名实体
- 农村老板（主体）
- 成都（城市）
- 成都户口（行政身份）
- 土著（本地人）

第二步：为每个命名实体匹配论点
- 农村老板：通过买房和获得成都户口自称""成都本地人""，并在创业成功后炫耀
- 成都户口：被老板用作证明自己是本地人的依据
- 土著：其他同事的身份，老板不在他们面前炫耀户口

第三步：分析每个观点表述背后隐藏的认同逻辑
1. 老板用""买房""和""成都户口""来证明本地人身份，体现了行政归属合法性（认同逻辑2）和社会根基/经济地位（认同逻辑6）
2. 作者提到""不在土著同事面前炫耀""，暗示存在基于家族历史根基（认同逻辑3）或文化认同的更高级别本地人标准
3. 没有直接涉及区域认知、语言文化、职业类型等标准

第四步：输出结果
输出：认同逻辑2, 认同逻辑6"
我倒觉得是外来的多了故意在那点火，成都越扩越大本来对我爸妈这种老一辈是不好区分的，现在离成都二三环内天远地远的地方也叫成都，结果一导航开过车过来还要老半天比去隔壁几个市坐高铁时间都长还不如说原来的某某地名好记，老一辈是不习惯啊，然后就说歧视了,"输出：认同逻辑1, 认同逻辑2, 认同逻辑3","第一步：识别文本中提及的命名实体
- 成都（城市名）
- 二三环内（区域）
- 老一辈（指代父母辈）
- 外来的人

第二步：为每个命名实体匹配论点
- 成都：城市扩张导致老一辈难以区分""真正的成都""范围
- 二三环内：传统认知中的成都核心区域
- 老一辈：不习惯现在行政扩张后的成都范围划分
- 外来的人：被怀疑故意挑起地域矛盾

第三步：分析每个观点表述背后隐藏的认同逻辑
1. 作者提到老一辈对""真正的成都""范围的认知（二三环内），体现了社会习惯性区域认知（认同逻辑1）
2. 讨论行政扩张导致的地名变化与老一辈认知的冲突，涉及行政归属变化带来的认同问题（认同逻辑2）
3. 老一辈不习惯新划分，反映了代际间的认同差异，隐含家族历史根基的影响（认同逻辑3）

第四步：输出结果
输出：认同逻辑1, 认同逻辑2, 认同逻辑3"
并没有啊，成都有钱的又不一定是土著，绝大部分土著只是不愁房子住，另外有多余的房子可以出租出去，所以工资那么低很多人还是过得很开心月收入足够支撑不错的生活水平了。成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁所以大家才悠然自得，那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的,输出：认同逻辑6,"第一步：识别文本中提及的命名实体
- 成都土著
- 有钱人/有钱的区域
- 外地人

第二步：为每个命名实体匹配论点
- 成都土著：不愁住房、有多余房产出租、工资低但生活开心、不羡慕有钱人
- 有钱人/有钱的区域：多属于外地来成都消费或安置的人
- 外地人：在成都赚钱消费或安置

第三步：分析每个观点表述背后隐藏的认同逻辑
- 通过""有多余房子出租""、""不愁住房""等描述，体现了以房产等固定资产作为本地人身份的经济基础（认同逻辑6）
- 强调""土著""与""外地有钱人""的区隔，通过经济来源和生活方式差异来界定身份（认同逻辑6）
- 没有直接涉及行政归属、家族历史、语言文化等标准

第四步：输出结果
输出：认同逻辑6"
我崇州的嘛 我们身边的人被问到是哪里的 都直接说崇州 不会说是成都的从小到大耳濡目染的就是成都人都觉得三环以外的不算成都的,输出：认同逻辑1,"第一步：识别文本中提及的命名实体
- 崇州（地名）
- 成都（三环以内/三环以外）

第二步：为每个命名实体匹配论点
- 崇州：作者和身边人认同自己是""崇州""而非""成都""的
- 成都：存在""三环以外不算成都""的集体认知

第三步：分析每个观点表述背后隐藏的认同逻辑
- 崇州与成都的区隔体现了社会习惯性区域认知（认同逻辑1）
- ""三环以外不算成都""是典型的集体空间认知划分（认同逻辑1）
- 没有涉及行政归属、家族根基等其他标准

第四步：输出结果
输出：认同逻辑1"
话说什么是土著，我认为从爷爷辈土生土长开始才算是土著，那些从外地拿到成都户口或者父母辈从外地来定居生下的娃娃，然后很骄傲的弯酸，这种不算，并且所谓的成都人假打90%以上都是这种人,"输出：认同逻辑3, 认同逻辑4, 认同逻辑6","第一步：识别文本中提及的命名实体
- 土著（成都本地人）
- 爷爷辈土生土长的人
- 外地拿到成都户口的人
- 父母辈外地来定居生下的娃娃

第二步：为每个命名实体匹配论点
- 土著：作者认为必须从爷爷辈开始土生土长才算
- 外地拿成都户口/父母辈迁入者：明确否定这类人的土著身份，并批评其态度（骄傲、弯酸）
- 指出""假打""的成都人90%属于这类人

第三步：分析每个观点表述背后隐藏的认同逻辑
1. 强调""爷爷辈土生土长""作为土著标准，体现家族历史根基认同（认同逻辑3）
2. 通过""假打""等方言词汇暗示语言文化认同（认同逻辑4）
3. 对外来者的排斥态度隐含对社会根基的重视（认同逻辑6）

第四步：输出结果
输出：认同逻辑3, 认同逻辑4, 认同逻辑6"
我觉得哪个地方的土著都会多少有点优越感吧……毕竟是土生土长本地人 对吧,输出：认同逻辑3,"第一步：识别文本中提及的命名实体
- 土著（本地人）
- 土生土长本地人

第二步：为每个命名实体匹配论点
- 土著：作者认为土著会有优越感
- 土生土长本地人：作者认为""土生土长""是土著优越感的来源

第三步：分析每个观点表述背后隐藏的认同逻辑
- 作者明确将""土生土长""作为界定本地人身份的核心标准
- 这种标准强调的是个体在当地出生和成长的经历，属于家族历史根基/个体成长史的认同逻辑
- 没有涉及其他如行政归属、语言文化、职业类型等标准

第四步：输出结果
输出：认同逻辑3"
我没觉得喃，每次回去都觉得多亲切的，被烧的时候一点感觉都没有，我还是土生土长成都女娃儿，一点口音都没有，一样被烧,"认同逻辑3, 认同逻辑4","1. 识别文本中提及的命名实体
- 成都（地点）
- 作者自称""土生土长成都女娃儿""

2. 为每个命名实体匹配论点
- 成都：作者表达对成都的亲切感，但提到""被烧""时没有感觉
- 作者身份：强调自己是""土生土长""的成都人，且""一点口音都没有""

3. 分析观点背后的认同逻辑
- ""土生土长""表明作者认同家族历史根基作为本地人身份的标准
- ""一点口音都没有""暗示语言/口音通常被用作判断本地人的标准
- ""被烧""可能指某种地域歧视现象，但文本未明确说明判断标准

4. 输出结果
输出：认同逻辑3, 认同逻辑4"
反正我三环外的不是成都人,输出：认同逻辑1,"第一步：识别文本中提及的命名实体
- 三环外（成都地理区域）
- 成都人（身份概念）

第二步：为每个命名实体匹配论点
- 三环外：作者认为居住在三环外的人不算""成都人""
- 成都人：作者对""成都人""身份进行地理范围限定

第三步：分析每个观点表述背后隐藏的认同逻辑
- 作者明确以""三环""作为划分""成都人""身份的地理边界，这反映了成都当地社会对城市空间类别的习惯性认知
- 这种划分不是基于官方行政边界，而是社会文化层面的认同边界
- 没有涉及行政归属、家族历史等其他标准

第四步：输出结果
输出：认同逻辑1"
我同学说二环外的都是农民,"输出：认同逻辑1, 认同逻辑7","第一步：识别文本中提及的命名实体
- 二环外（区域范围）
- 农民（职业身份）

第二步：为每个命名实体匹配论点
- 二环外：被同学认为是""农民""居住的区域
- 农民：作为二环外居民的身份标签

第三步：分析每个观点表述背后隐藏的认同逻辑
- 通过""二环外""这一空间范围来划分身份，体现了社会习惯性区域认知（认同逻辑1）
- 用""农民""这一职业类型来界定二环外居民身份，体现了职业象征性（认同逻辑7）
- 这种表述隐含了城乡二元对立的传统认知框架

第四步：输出结果
输出：认同逻辑1, 认同逻辑7"
歧视三环外的多，还是学生偏多,输出：无,"第一步：识别文本中提及的命名实体  
- 三环外（地理区域）
- 学生（特定人群）

第二步：为每个命名实体匹配论点  
- 三环外：被歧视的对象
- 学生：歧视行为的主体（""偏多""）

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 文本仅描述了""歧视三环外""的现象和主体人群（学生），但未明确表达作者本人认同的""本地人""界定标准。
- 没有体现作者用任何标准（如区域认知、行政归属等）来界定""本地人""身份。

第四步：输出结果  
输出：无"
成都土著的优越感是最强的，没有之一那种。比如他们在强调自己血统纯正的时候，往往会在前面加上土著或土生土长这样的词语。外地的不用说了，还没资格让土生土长的5城区成都人看不起，有资格被看不起的，首先你要是三环外但是大成都的弯脚杆和211，或者是后面来但是获得了成都省护照的新成都。,"输出：认同逻辑1, 认同逻辑2, 认同逻辑3, 认同逻辑4, 认同逻辑6","第一步：识别文本中提及的命名实体
- 成都土著（5城区成都人）
- 外地人
- 三环外大成都的""弯脚杆和211""
- 新成都人（获得成都省护照的）

第二步：为每个命名实体匹配论点
- 成都土著：强调血统纯正（土著/土生土长），具有强烈优越感
- 外地人：直接被排除在鄙视链之外
- 三环外大成都居民：被土著看不起，被称为""弯脚杆和211""
- 新成都人：虽获得身份但仍在鄙视链中

第三步：分析每个观点表述背后隐藏的认同逻辑
1. ""土生土长""、""血统纯正""体现家族历史根基（认同逻辑3）
2. ""5城区""体现社会习惯性区域认知（认同逻辑1）
3. ""成都省护照""暗示行政归属合法性（认同逻辑2）
4. ""弯脚杆""（方言词）体现语言文化识别（认同逻辑4）
5. 整体构建的鄙视链体现社会根基深浅（认同逻辑6）

第四步：输出结果
输出：认同逻辑1, 认同逻辑2, 认同逻辑3, 认同逻辑4, 认同逻辑6"
成华区二环内土著 几十年了没觉得啥子,输出：认同逻辑3,"第一步：识别文本中提及的命名实体
- 成华区二环内（区域）
- 土著（自称）

第二步：为每个命名实体匹配论点
- 成华区二环内：作者自称是该区域的""土著""
- 几十年：强调在该区域长期居住的历史
- ""没觉得啥子""：表达对该区域身份的习以为常

第三步：分析每个观点表述背后隐藏的认同逻辑
- ""土著""和""几十年""表明作者认同以家族/个人长期居住历史作为本地人身份的标准
- 没有提及行政划分、语言文化等其他标准
- ""没觉得啥子""暗示这种长期居住形成的身份认同是自然而然的

第四步：输出结果
输出：认同逻辑3"
我是成都土著，我觉得还好！说实话哈，只是确确实实有一点受不了一些口音。但是不存在什么问题强强联合，成都本地人也很多撇火药哈。,输出：认同逻辑4,"第一步：识别文本中提及的命名实体
- 成都土著（作者自称）
- 成都本地人
- 撇火药（成都方言词汇，指素质不高的人）

第二步：为每个命名实体匹配论点
- 作者自称""成都土著""，表达对本地身份的认同
- 提到""受不了一些口音""，表达对非本地口音的不适
- 提到""成都本地人也很多撇火药""，表达对部分本地人素质的评价

第三步：分析每个观点表述背后隐藏的认同逻辑
1. ""成都土著""表明作者认同自己的本地身份，但未明确使用家族历史根基标准
2. ""受不了一些口音""明确使用语言/文化识别作为区分标准
3. ""撇火药""是成都方言词汇，作者使用方言词汇表达，隐含对本地语言文化的认同
4. 对本地人素质的评价不构成界定标准

第四步：输出结果
输出：认同逻辑4"
三环外的弯脚杆咋个敢嫌弃哪个,"输出：认同逻辑1, 认同逻辑6","第一步：识别文本中提及的命名实体
- 三环外（地理区域）
- 弯脚杆（贬义称呼，指代三环外的人）

第二步：为每个命名实体匹配论点
- 三环外的人（弯脚杆）被描述为""不敢嫌弃别人""，暗示其身份地位较低
- 通过""三环外""这一地理划分来界定身份层级

第三步：分析每个观点表述背后隐藏的认同逻辑
- 使用""三环外""作为身份区隔标志，体现了社会习惯性区域认知（认同逻辑1）
- 通过""弯脚杆""这一贬义称呼，暗示三环外居民的社会地位较低，反映了社会根基与经济地位象征（认同逻辑6）
- 没有涉及行政归属、家族历史、语言文化等其他标准

第四步：输出结果
输出：认同逻辑1, 认同逻辑6"
本土著去年底刚从市中心搬到天府新区 只能说三环内土著不歧视外地人但歧视三环外人,输出：认同逻辑1,"第一步：识别文本中提及的命名实体
- 市中心（三环内）
- 天府新区（三环外）
- 三环内土著
- 外地人
- 三环外人

第二步：为每个命名实体匹配论点
- 市中心（三环内）：作者原本居住的区域
- 天府新区（三环外）：作者新搬入的区域
- 三环内土著：作者自称，并描述其对外地人和三环外人的态度差异
- 外地人：不被三环内土著歧视
- 三环外人：被三环内土著歧视

第三步：分析每个观点表述背后隐藏的认同逻辑
1. 作者提到""三环内土著""这一身份认同，体现了基于城市空间划分的社会习惯性区域认知（认同逻辑1）
2. 作者描述了三环内土著对三环外人的歧视态度，反映了基于居住区域的社会分层和身份认同（认同逻辑1）
3. 特别强调了三环内/外的区隔，而非行政归属或其他标准

第四步：输出结果
输出：认同逻辑1"
