Original_Input_Text,RL_Types,Raw_Model_Output
你上面就有一条，说我们口音很贱,RL4,"Step 1: Named entities mentioned: None specifically named, but the text refers to ""我们口音"" (our accent).

Step 2: The statement ""你上面就有一条，说我们口音很贱"" implies a mention of accent as a marker, with a negative evaluation of ""our accent"" by someone else, but the author references it.

Step 3: The author refers to ""口音"" (accent) as a criterion used in defining local identity or distinguishing locals from outsiders. Although the tone is negative (""很贱"" - very bad), the mention shows that accent is recognized as a standard in local identity discourse.

Step 4: The author acknowledges the role of accent in defining local identity, corresponding to Recognition Logic 4 (Linguistic-Cultural Recognition).

Output: RL4"
哈哈，就是，而且我有个同事达州的，他说他的口音才是正宗成都话,RL4,"Step 1: Named entities mentioned: 达州, 成都

Step 2: Viewpoint statements matched:
- The colleague from 达州 claims that their accent is the authentic 成都 dialect.

Step 3: Recognition logic analysis:
- The author conveys a discussion about dialect authenticity, which relates to linguistic-cultural recognition.
- The claim about ""正宗成都话"" (authentic Chengdu dialect) is a linguistic-cultural standard used to define or judge local identity.

Step 4: Output the corresponding recognition logic label:
Output: RL4"
哈哈哈哈，口音很贱，这个,":
Output: RL4","Step 1: Named entities mentioned:
- None explicitly mentioned.

Step 2: Match arguments to named entities:
- The text says ""口音很贱"" (accent is very annoying/vulgar).

Step 3: Analyze underlying recognition logic:
- The author uses accent (口音) as a criterion to distinguish or evaluate local identity.
- This aligns with Recognition Logic 4 (RL4): Linguistic-Cultural Recognition.

Step 4: Output results:
Output: RL4"
重要的不是几套房子 房子在哪，是不是老破小，重要是带不带口音口音改不到撒,RL4,"Step 1: Named entities mentioned:
- 房子 (houses/property)
- 口音 (accent)

Step 2: Match arguments:
- The author states that the number of houses or their location or condition (""是不是老破小"") is not important.
- The important factor is whether one has the local accent or not (""带不带口音""), and that the accent cannot be changed (""口音改不到"").

Step 3: Analyze recognition logic:
- The author emphasizes accent as a key criterion for defining a local person.
- The author dismisses property ownership or quality as important criteria.
- This corresponds to Recognition Logic 4 (RL4): Linguistic-Cultural Recognition, because the author uses accent as a boundary marker for local identity.

Step 4: Output the results:
Output: RL4"
还有外地人骂成都口音难听呢，逼着他来成都了？,RL4,"Step 1: Named entities mentioned:
- 成都 (Chengdu)

Step 2: Match arguments to each named entity:
- The author mentions outsiders criticizing the Chengdu accent as unpleasant and questions whether this forces them to come to Chengdu.

Step 3: Analyze underlying recognition logic:
- The mention of ""成都口音"" (Chengdu accent) as a distinguishing feature and the social dynamics around it imply that the author recognizes dialect/accent as a boundary marker for local identity.
- The author implicitly agrees that accent/dialect is a standard to distinguish locals from outsiders, which corresponds to Recognition Logic 4 (Linguistic-Cultural Recognition).

Step 4: Output the results:

Output: RL4"
我也不知道我算不算成都人，爸爸是成都人，爷爷奶奶也生活在成都，我户口在成都。但是妈妈是外地人，我爸妈都在我妈妈的城市工作。从小我跟着爸妈在我妈妈出生的城市生活，小时候放假回成都，和小朋友玩要被骂乡巴佬，所以导致我小时候不愿意回成都，一直到读研才回的成都，读完研就出国了，现在回成都快3年，不太会说成都话，听得懂，但愿意说四川话，总被同事说我说的四川话有口音，我也一直对成都没有认同感。,"RL2, RL3, RL4","Step 1: Named entities mentioned: 成都 (Chengdu), 爸爸 (father), 爷爷奶奶 (grandparents), 妈妈 (mother), 妈妈的城市 (mother's city).

Step 2: Matching arguments:
- The author questions whether they count as a ""Chengdu person.""
- Father's family (father, grandparents) are from Chengdu.
- The author's hukou (household registration) is in Chengdu.
- The mother is from another city; the author grew up in the mother's city.
- The author experienced being called ""乡巴佬"" (hillbilly, outsider) when playing with kids in Chengdu during holidays.
- The author only returned to Chengdu for graduate school and then went abroad.
- The author has been back in Chengdu for almost 3 years but cannot speak Chengdu dialect fluently, only understands it and speaks Sichuan dialect with an accent.
- The author feels a lack of identification with Chengdu.

Step 3: Analyze underlying recognition logic:
- The author mentions ""爸爸是成都人，爷爷奶奶也生活在成都"" and ""我户口在成都,"" which indicate family roots and administrative legitimacy.
- ""爸爸是成都人，爷爷奶奶也生活在成都"" corresponds to RL3 (Family Rootedness).
- ""我户口在成都"" corresponds to RL2 (Administrative Legitimacy).
- The author notes language/dialect issues: ""不太会说成都话，听得懂，但愿意说四川话，总被同事说我说的四川话有口音,"" indicating linguistic-cultural recognition as a factor in local identity. This corresponds to RL4.
- The author experienced social exclusion (""被骂乡巴佬"") due to linguistic or cultural differences, further supporting RL4.
- The author expresses a lack of identification despite family roots and hukou, implying the linguistic-cultural aspect impacts local identity recognition.

Step 4: Output the results:

Output: RL2, RL3, RL4"
一个口音，一个面，我们天天被网暴，门都不敢出,RL4,"Step 1: Named entities mentioned: None specific (general mention of ""a dialect"" and ""a face"").

Step 2: The author mentions ""a dialect"" and ""a face"" and says ""we are daily cyberbullied, not even daring to go out."" The focus is on the dialect (口音) and appearance (面) as bases for social exclusion or judgment.

Step 3: Recognition logic analysis:
- The mention of ""a dialect"" (口音) as a basis for social exclusion or identity judgment aligns with RL4 (Linguistic-Cultural Recognition).
- The mention of ""a face"" (面) might relate to physical appearance or possibly social image, but since the task is about defining ""local person"" identity and ""face"" is not clearly linked to any RL category, and no explicit standard is indicated, it is not annotated.
- The core is the dialect being a criterion for local identity or social acceptance.

Step 4: Output the recognized logic.

Output: RL4"
就是。。。基本上现在接到那些骚扰电话都是外地口音哎，不是歧视外地人，只是觉得如果他们回老家，做点其他工作，也比鼓捣留在成都打骚扰电话好嘛,RL4,"Step 1: Named entities mentioned:
- ""外地"" (non-local places or people)
- ""成都"" (Chengdu)

Step 2: Match arguments to entities:
- The author mentions that most spam calls now come from people with non-local accents.
- The author says this is not discrimination against non-locals but implies a negative view of these outsiders staying in Chengdu to make spam calls.
- The author suggests these people would be better off returning to their hometowns to do other work.

Step 3: Analyze underlying recognition logic:
- The mention of ""外地口音"" (non-local accents) as a distinguishing factor for these people shows the author uses linguistic-cultural features to differentiate locals and non-locals.
- The author implicitly considers local identity connected to accent or dialect, as the negative attribute is linked to ""外地口音"".
- There is no explicit mention of administrative status, family roots, or vernacular spatial authority.
- The author does not explicitly define ""local person"" identity but implies linguistic-cultural recognition is a criterion.
- The discussion of occupation (""打骚扰电话"") is negative but not used to define local identity per se.
- The author explicitly says ""不是歧视外地人"" (not discriminating), but the logic still uses accent as a boundary.

Step 4: Output the result:
Output: RL4"
之前在成都上学遇到两个女的 就不是成都人 四川其他地方的 非要说自己是成都人 只是亲戚在双流买了房子而已各种也装的要死 我真的想问这有什么好优越的吗自己的土生土长的地方都不承认,RL3,"Step 1: Named entities mentioned: 成都 (Chengdu), 四川其他地方 (other parts of Sichuan), 双流 (Shuangliu)

Step 2: Viewpoint statements:
- The author encountered two women who are not from Chengdu, but from other parts of Sichuan.
- These women insist they are Chengdu people just because their relatives bought a house in Shuangliu.
- The author criticizes this behavior, emphasizing that these women do not acknowledge their ""native"" hometowns.
- The author values being ""土生土长"" (born and raised) in the place as a standard of being a true local.

Step 3: Recognition logic analysis:
- The author implies that true ""local person"" status depends on being born and raised locally (""土生土长""), which corresponds to RL3: Family Rootedness / Individual Growth History.
- The mention of relatives buying a house in Shuangliu is used to reject the claim to local identity, suggesting that property ownership alone does not confer local identity. This implies the author rejects RL6 (social embeddedness by property) as a valid standard.
- The author does not mention administrative boundaries, dialect, or occupational groups.
- The core standard endorsed is the family rootedness / growth history (RL3).

Output: RL3"
我也想说，我那个农村老板在成都买房了，经常给我说我现在也是成都本地人了，创业初成功经常在那吹嘘自己🐮逼，神戳戳的，他不在别的同事面前说他是成都户口了因为其他人不是土著,N/A,"Step 1: Named entities mentioned:
- 农村老板 (rural boss)
- 成都 (Chengdu)

Step 2: Match arguments:
- The rural boss bought a house in Chengdu and claims to be a local person.
- He brags about his entrepreneurial success.
- He does not claim to have a Chengdu hukou (household registration) because others are not ""土著"" (indigenous locals).

Step 3: Analyze recognition logic:
- The rural boss claims local identity by buying property, implying that owning property is a basis for claiming to be local. This aligns with RL6 (Social Embeddedness: local property ownership as basis for local identity).
- He does not claim hukou status, indicating that hukou is recognized as a standard for local identity but he does not possess it. The author mentions this to highlight the difference.
- The mention of ""土著"" (indigenous locals) indicates the concept of original local inhabitants, which relates to RL3 (Family Rootedness).
- However, the author does not explicitly endorse or agree with the rural boss's claims, but rather reports the rural boss's behavior and how he behaves with others.

Step 4: Does the author endorse any of these standards as a basis for defining local person identity?
- The author reports the rural boss’s behavior but does not explicitly or implicitly endorse any standard.
- The mention of ""成都户口"" (Chengdu hukou) is described as something the rural boss does not have and does not claim.
- The author does not indicate agreement with property ownership as a standard.
- The author mentions ""土著"" as a concept used by others, but does not explicitly endorse it.

Conclusion: The text mainly describes others' claims and social dynamics but does not show that the author agrees or uses these standards to define ""local person"" identity.

Output:"
我倒觉得是外来的多了故意在那点火，成都越扩越大本来对我爸妈这种老一辈是不好区分的，现在离成都二三环内天远地远的地方也叫成都，结果一导航开过车过来还要老半天比去隔壁几个市坐高铁时间都长还不如说原来的某某地名好记，老一辈是不习惯啊，然后就说歧视了,RL1,"Step 1: Identify named entities:
- 成都 (Chengdu)
- 二三环 (Second and Third Ring Roads)
- 老一辈 (the older generation)
- 某某地名 (original place names)

Step 2: Match arguments to entities:
- The author discusses how Chengdu's expansion has blurred the boundaries for the older generation; areas far beyond the Second and Third Ring Roads are now called Chengdu.
- The older generation finds it hard to adapt to these new boundaries and prefers the original place names.
- The author implies the older generation uses a spatial logic to define what counts as ""local"" or ""inside"" Chengdu.
- The mention of navigation time and travel distance supports the idea that these spatial boundaries have real significance.

Step 3: Analyze recognition logic:
- The author implicitly endorses a vernacular spatial authority logic (RL1) because they describe how the older generation perceives the core local area differently from the official or expanded boundaries, emphasizing habitual or emotional mapping rather than administrative definitions.
- The author does not mention hukou or administrative divisions explicitly, so RL2 is not applicable.
- No mention of family roots or generational depth explicitly defining ""local person,"" so RL3 not applicable.
- No mention of dialect or cultural linguistic markers, so RL4 not applicable.
- No explicit mention of livability or convenience as a criterion for ""local person"" identity, so RL5 not applicable.
- No mention of social embeddedness or property, so RL6 not applicable.
- No mention of occupational types, so RL7 not applicable.

Step 4: Output result:

Output: RL1"
并没有啊，成都有钱的又不一定是土著，绝大部分土著只是不愁房子住，另外有多余的房子可以出租出去，所以工资那么低很多人还是过得很开心月收入足够支撑不错的生活水平了。成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁所以大家才悠然自得，那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的,":
Output: RL3","Step 1: Named entities mentioned:
- 成都 (Chengdu)
- 有钱的区域 (wealthy areas)

Step 2: Match arguments to entities:
- 成都: The author argues that having wealth does not equal being a local (土著). Most locals just have enough housing and some rental properties, so even with low wages, many live happily. The author also describes the attitude of locals as indifferent to wealth differences.
- 有钱的区域: These wealthy areas are described as mostly for non-locals who come from outside to spend money or settle, implying they are not considered local areas for the ""土著.""

Step 3: Analyze underlying recognition logic:
- The author distinguishes locals (土著) not by wealth or property ownership but by implied family roots or long-term belonging (""土著"" generally implies local lineage). The author negates wealth/property as a criterion for local identity.
- The author implies a recognition logic based on family rootedness or generational belonging (RL3), since locals are identified by being ""土著,"" not by wealth.
- The discussion about wealthy areas belonging mostly to outsiders implies a spatial boundary in local identity, but the author does not explicitly endorse spatial boundaries or emotional maps to define local identity here, only notes that rich areas are not for locals.
- No explicit or implicit endorsement of administrative legitimacy (RL2), linguistic-cultural recognition (RL4), or social embeddedness (RL6) is observed.
- Wealth and property ownership are discussed but the author explicitly denies these as local identity standards, so RL6 is not endorsed.
- The author does not mention dialect or cultural language, so RL4 is excluded.
- The mention of ""土著"" suggests family rootedness or generational settlement (RL3).

Step 4: Output results:
Output: RL3"
我崇州的嘛 我们身边的人被问到是哪里的 都直接说崇州 不会说是成都的从小到大耳濡目染的就是成都人都觉得三环以外的不算成都的,RL1,"Step 1: Named entities mentioned:
- 崇州 (Chongzhou)
- 成都 (Chengdu)
- 三环 (Third Ring Road)

Step 2: Match arguments to each named entity:
- The author identifies as from 崇州.
- People around the author when asked where they are from say 崇州, not 成都.
- The author describes a local perception among 成都 people that areas outside the Third Ring Road are not considered part of 成都.

Step 3: Analyze the underlying recognition logic:
- The statement ""三环以外的不算成都的"" reflects a vernacular spatial authority (RL1), a local collective emotional map or shared perception about city boundaries that differs from administrative definitions.
- The emphasis on people saying 崇州 instead of 成都 indicates the importance of these vernacular spatial boundaries in defining local identity.

Step 4: Output the result:
Output: RL1"
话说什么是土著，我认为从爷爷辈土生土长开始才算是土著，那些从外地拿到成都户口或者父母辈从外地来定居生下的娃娃，然后很骄傲的弯酸，这种不算，并且所谓的成都人假打90%以上都是这种人,Recognition Logic 3,"Step 1: Named entities mentioned:  
- ""土著"" (local person/native)  
- ""成都"" (Chengdu)  

Step 2: Match arguments to each named entity:  
- The author believes that only those whose families have been born and raised locally since the grandfather's generation count as ""土著"" (local natives).  
- Those who got Chengdu hukou from outside or whose parents came from outside and then had children are not considered true locals.  
- The author implies that many who claim to be Chengdu locals are actually not, based on their family history.  

Step 3: Analyze underlying recognition logic:  
- The author emphasizes family generational rootedness (""爷爷辈土生土长"") as the key standard for defining a local person.  
- Rejects administrative legitimacy (hukou) as a sufficient criterion.  
- The logic corresponds to RL3 (Family Rootedness).  

Step 4: Output the results:  
Output: Recognition Logic 3"
我觉得哪个地方的土著都会多少有点优越感吧……毕竟是土生土长本地人 对吧,RL3,"Step 1: Named entities: ""哪个地方"" (which place), ""土著"" (local/native people), ""土生土长本地人"" (born and raised local people)

Step 2: Viewpoint statements: The author believes that native people in any place tend to have a sense of superiority because they are born and raised locally.

Step 3: Recognition logic analysis: The author emphasizes being ""土生土长本地人"" (born and raised locally) as the defining standard for being a local person. This corresponds to RL3 (Family Rootedness / Individual Growth History).

Step 4: Output the results.

Output: RL3"
我没觉得喃，每次回去都觉得多亲切的，被烧的时候一点感觉都没有，我还是土生土长成都女娃儿，一点口音都没有，一样被烧,":
Output: RL3, RL4","Step 1: Named entities mentioned:
- 成都 (Chengdu)

Step 2: Match arguments to each named entity:
- The author says they are ""土生土长成都女娃儿"" (born and raised in Chengdu), with no accent, feeling very close and familiar when returning.
- The author mentions ""一点口音都没有"" (no accent at all).

Step 3: Analyze underlying recognition logic:
- The author uses ""born and raised locally"" and ""no accent"" as criteria for defining themselves as a local person.
- ""土生土长"" corresponds to RL3 (Family Rootedness / Individual Growth History).
- ""一点口音都没有"" corresponds to RL4 (Linguistic-Cultural Recognition).

Step 4: Output results:
Output: RL3, RL4"
反正我三环外的不是成都人,RL1,"Step 1: Named entities mentioned: ""三环外"" (Outside the Third Ring Road), ""成都人"" (Chengdu people/local persons).

Step 2: The author states ""反正我三环外的不是成都人"" (""Anyway, those outside the Third Ring Road are not Chengdu people""). This expresses a viewpoint that being inside the Third Ring Road is a criterion for being a ""local person"" of Chengdu.

Step 3: This is a spatial classification based on commonly recognized local spatial boundaries, not administrative or legal boundaries. The author uses the intra-city spatial boundary (Third Ring Road) to define local identity, reflecting a vernacular spatial authority logic.

Output: RL1"
我同学说二环外的都是农民,RL7,"Step 1: Named entities mentioned: 二环外 (outside the Second Ring Road)

Step 2: The author reports that their classmate says ""二环外的都是农民"" (everyone outside the Second Ring Road are farmers).

Step 3: The author is relaying a viewpoint that associates a spatial area (outside the Second Ring Road) with a social group (farmers), implying a social classification based on spatial location and occupation.

Step 4: The author does not explicitly endorse or oppose this statement, but the statement itself reflects an occupational typification tied to spatial location.

Since the statement links a spatial area (二环外) with an occupational group (农民), this aligns with Recognition Logic 7 (Occupational Typification).

Output: RL7"
歧视三环外的多，还是学生偏多,RL1,"Step 1: Named entities mentioned: 三环外 (outside the Third Ring Road)

Step 2: The author states ""歧视三环外的多"" (more discrimination against people outside the Third Ring Road), and ""学生偏多"" (there are more students). This is a description of social attitudes and population composition outside the Third Ring Road.

Step 3: The author mentions discrimination against people outside the Third Ring Road, implying that the spatial boundary of the Third Ring Road is a significant marker for local identity or social recognition. This aligns with RL1 (Vernacular Spatial Authority), as it reflects a local spatial perception of identity boundaries.

There is no explicit mention or implication of administrative legitimacy (hukou), family rootedness, dialect, livability, social embeddedness, or occupational typification as standards the author endorses for defining ""local person.""

Step 4: Output the matched recognition logic.

Output: RL1"
