Original_Input_Text,RL_Types,Raw_Model_Output
我也不知道我算不算成都人，爸爸是成都人，爷爷奶奶也生活在成都，我户口在成都。但是妈妈是外地人，我爸妈都在我妈妈的城市工作。从小我跟着爸妈在我妈妈出生的城市生活，小时候放假回成都，和小朋友玩要被骂乡巴佬，所以导致我小时候不愿意回成都，一直到读研才回的成都，读完研就出国了，现在回成都快3年，不太会说成都话，听得懂，但愿意说四川话，总被同事说我说的四川话有口音，我也一直对成都没有认同感。,"认同逻辑1, 认同逻辑3, 认同逻辑4","- 成都（多次提及，包括户口、爷爷奶奶生活地、回成都、同事所在城市）  
- 爸爸、爷爷奶奶（成都人）  
- 妈妈（外地人）  
- 妈妈出生的城市（作者成长地）  
- 四川话（语言）  
- 口音（语言差异）

第二步：为每个命名实体匹配论点  
- 成都：作者户口在成都，父母和祖辈也生活在成都，但作者成长在外地，回成都经历被排斥（“被骂乡巴佬”），语言上听懂成都话但不会说，有口音，缺乏认同感。
- 爸爸、爷爷奶奶：作为“成都人”代表，是家族历史根基的一部分。
- 妈妈出生的城市：作者从小生活的城市，非成都。
- 四川话与口音：语言使用和语言认同问题，被同事指出有口音，影响身份认同。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- **家族历史根基**：作者提到父亲、爷爷奶奶生活在成都，是典型的家族历史根基认同逻辑（认同逻辑3）。
- **语言文化识别性**：作者不会说成都话，说四川话有口音，被他人指出语言差异，体现了语言文化作为身份边界（认同逻辑4）。
- **社会习惯性区域认知**：作者小时候回成都被骂“乡巴佬”，说明在地人对“本地”语言、行为、文化有某种标准，作者因语言/文化差异不被接纳，属于区域文化认同逻辑（认同逻辑1）。
- 作者虽有户口，但因成长经历、语言、文化认同感缺失，表现出对“成都人”身份的模糊与不认同，但文本中并未体现作者用行政归属作为主要判断标准，因此不构成认同逻辑2。

第四步：输出结果  
输出：认同逻辑1, 认同逻辑3, 认同逻辑4"
一个口音，一个面，我们天天被网暴，门都不敢出,认同逻辑4,"- 口音  
- 面（指外貌、长相）

第二步：为每个命名实体匹配论点  
- 作者提到“一个口音，一个面”是被网暴的原因，表明口音和外貌是被用来识别和攻击的特征。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- “口音”明确指向语言文化识别性（认同逻辑4）。
- “面”即外貌，虽未直接说明是地域性外貌特征，但结合语境，可以理解为因地域差异导致的外貌识别，也可能与文化语言识别性相关，比如因外貌与本地人不同而被排斥。
- 作者并未提到行政归属、家族根基、职业类型、空间便利性、社会根基等其他认同逻辑，而是强调语言和外貌带来的身份识别与排斥。

第四步：输出结果  
输出：认同逻辑4"
就是。。。基本上现在接到那些骚扰电话都是外地口音哎，不是歧视外地人，只是觉得如果他们回老家，做点其他工作，也比鼓捣留在成都打骚扰电话好嘛,"认同逻辑4, 认同逻辑7","- 外地口音（语言特征）  
- 成都（城市）  
- 外地人（群体）

第二步：为每个命名实体匹配论点  
- 作者提到“接到骚扰电话都是外地口音”，并表达了对这类现象的负面看法。
- 作者强调“不是歧视外地人”，但认为他们若回老家做其他工作，比“留在成都打骚扰电话”更好。
- 隐含地将“外地口音”与“骚扰电话”行为联系起来，并认为这些“外地人”不融入本地生活或不符合本地社会期望。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者将“外地口音”与“非本地人”联系起来，暗示语言特征是判断是否为本地人的标准之一，符合认同逻辑4。
- 同时，作者表达了一种对“外地人”行为模式的负面评价，并隐含期望他们“回老家”，这体现了一种对本地人身份的认同边界，即本地人应有稳定、符合社会期待的生活方式，而“外地人”若不符合，则被视为“非本地”或“非理想本地居民”，这在一定程度上涉及认同逻辑7（职业象征性）。
- 未涉及行政归属、家族根基、生活功能便利性等其他逻辑。

第四步：输出结果  
输出：认同逻辑4, 认同逻辑7"
之前在成都上学遇到两个女的 就不是成都人 四川其他地方的 非要说自己是成都人 只是亲戚在双流买了房子而已各种也装的要死 我真的想问这有什么好优越的吗自己的土生土长的地方都不承认,"认同逻辑3, 认同逻辑6","- 成都（整体城市）  
- 四川其他地方（泛指）  
- 双流（成都的一个区）

第二步：为每个命名实体匹配论点  
- 成都：作者认为“土生土长”是本地人身份的正当性来源，非成都人却自称是成都人，作者对此表示不满。
- 四川其他地方的人：被作者认为并非“真正的成都人”。
- 双流：作为“亲戚买了房子”的象征，被作者认为是这些人自称成都人的“资本”，但作者不认同这种“身份冒充”。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者强调“土生土长”，即本地人身份应基于**家族历史根基**，而非通过购房、亲戚关系等外在因素获得，体现认同逻辑3。
- 同时，作者认为这些人“装”，试图通过**拥有本地房产**来冒充本地人，这体现了认同逻辑6（社会根基与资产象征）被滥用或被作者否定的视角。
- 没有体现行政归属、语言文化、生活便利性等逻辑作为作者认同的核心标准。

第四步：输出结果  
输出：认同逻辑3, 认同逻辑6"
我也想说，我那个农村老板在成都买房了，经常给我说我现在也是成都本地人了，创业初成功经常在那吹嘘自己🐮逼，神戳戳的，他不在别的同事面前说他是成都户口了因为其他人不是土著,"认同逻辑6, 认同逻辑2","- 农村老板  
- 成都  
- 成都本地人  
- 成都户口  
- 土著  

第二步：为每个命名实体匹配论点  
- “农村老板”在成都买房，自认为是“成都本地人”，并以此吹嘘。
- “成都本地人”身份与“成都户口”直接挂钩，且他不在其他非土著同事面前强调这一点。
- “土著”被作为对比对象，隐含“不是土著”则不是“真正的本地人”。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者描述“农村老板”通过**在成都买房**和**获得成都户口**来认同自己是“成都本地人”，这涉及对**社会根基深浅与经济地位象征**（买房、户口）的认同逻辑。
- 同时，作者提到“不在别的同事面前说他是成都户口了因为其他人不是土著”，暗示户口虽是行政归属，但其象征意义（“土著” vs “户口新得”）在社会认同中仍有差异，体现出**行政归属合法性**在部分语境中被引用。
- 未涉及家族历史、语言文化、区域认知、职业象征性以外的逻辑。

第四步：输出结果  
输出：认同逻辑6, 认同逻辑2"
我倒觉得是外来的多了故意在那点火，成都越扩越大本来对我爸妈这种老一辈是不好区分的，现在离成都二三环内天远地远的地方也叫成都，结果一导航开过车过来还要老半天比去隔壁几个市坐高铁时间都长还不如说原来的某某地名好记，老一辈是不习惯啊，然后就说歧视了,认同逻辑1,"- 成都（二三环内、整体范围）  
- 成都老一辈  
- 隔壁几个市（未指明，但与成都对比）  
- 原来的某某地名（指代未具体说明的旧地名）

第二步：为每个命名实体匹配论点  
- 成都二三环内：作者认为这是“原来”的成都，是老一辈认同的“本地”。
- 成都整体范围：作者认为“越扩越大”，把“天远地远”的地方也称为成都，老一辈不习惯。
- 成都老一辈：对新扩展的成都区域不认同，不习惯，容易引发“歧视”争议。
- 原来的某某地名：作者认为保留旧地名更清晰，老一辈更容易接受。
- 作者认为“外来的多了故意在那点火”，即认为外地人或外来观点在煽动“本地认同”争议。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者表达出“老一辈不习惯”新扩展的成都区域被称作“成都”，反映出对“成都”区域范围的社会习惯性认知变迁的不适应，即认同逻辑1（社会习惯性区域认知）。
- 作者认为“原来的某某地名好记”，表明旧地名承载了更清晰、更稳定的“本地”身份认知，这也属于认同逻辑1的范畴。
- 作者没有提到行政归属、家族历史、语言文化、职业类型等其他逻辑作为核心身份界定标准。

第四步：输出结果  
输出：认同逻辑1"
并没有啊，成都有钱的又不一定是土著，绝大部分土著只是不愁房子住，另外有多余的房子可以出租出去，所以工资那么低很多人还是过得很开心月收入足够支撑不错的生活水平了。成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁所以大家才悠然自得，那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的,"认同逻辑6, 认同逻辑1","- 成都（整体城市）  
- 土著（本地人）  
- 有钱的（富裕人群）  
- 本地人/成都人  
- 外地人/外地赚了钱来成都的人  

第二步：为每个命名实体匹配论点  
- “土著”被描述为不愁房子住，有多余房子出租，虽然工资低，但生活状态良好。
- “成都人”被描述为不羡慕有钱人，彼此互不干涉，体现一种社会心态和认同感。
- “有钱的区域”被指出不属于“土著”，而是外地人赚了钱来成都消费或安置的，隐含对“本地人”与“外地人”在城市空间中的不同角色认知。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者通过“土著”拥有房产、稳定生活、不羡慕他人，强调本地人因“有房子”和“社会关系根基”而形成的稳定生活状态，属于社会根基深浅与经济地位象征的认同逻辑。
- 作者还指出“有钱的区域不属于土著”，强调这些区域是由外地人主导的消费或安置空间，隐含本地人与外地人对城市空间的“归属”认知差异，属于社会习惯性区域认知。
- 没有涉及行政归属、家族历史、语言文化、职业类型等其他逻辑。

第四步：输出结果  
输出：认同逻辑6, 认同逻辑1"
我崇州的嘛 我们身边的人被问到是哪里的 都直接说崇州 不会说是成都的从小到大耳濡目染的就是成都人都觉得三环以外的不算成都的,认同逻辑1,"- 崇州（地名）  
- 成都（三环以内、三环以外，地理区分）

第二步：为每个命名实体匹配论点  
- 崇州：作者和身边的人被问时会说自己是“崇州”的，不说“成都的”。
- 成都（三环以内/以外）：从小的感受和集体认知是“成都人都觉得三环以外的不算成都的”。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 崇州和成都区隔的说法，是在表达一种社会习惯性区域认知——“崇州”虽行政上归成都，但在社会文化习惯上并不认作“成都”本地；而“三环以外不算成都”，则是成都本地社会内部广泛认同的一种空间界定方式，即以“三环”为核心地理象征分割“本地/非本地”。
- 这里“从小到大耳濡目染的就是成都人都觉得三环以外的不算成都的”，直接体现了集体的空间认知共识，不是官方行政意义上的划分，而是文化情感层面的分区。
- 没有提及其他如家族根基、行政归属等标准。

第四步：输出结果  
输出：认同逻辑1"
话说什么是土著，我认为从爷爷辈土生土长开始才算是土著，那些从外地拿到成都户口或者父母辈从外地来定居生下的娃娃，然后很骄傲的弯酸，这种不算，并且所谓的成都人假打90%以上都是这种人,认同逻辑3,"- 土著（作者定义）  
- 爷爷辈（家族历史起点）  
- 成都（户口归属地）  
- 外地（户口来源地）  
- 父母辈（外地来定居）  
- 娃娃（外地父母所生）  
- 所谓的“成都人假打”（作者对某些人的负面评价）

第二步：为每个命名实体匹配论点  
- 作者定义“土著”为“从爷爷辈土生土长”开始算起，即至少三代家族历史在本地。
- 作者否定那些“从外地拿到成都户口”或“父母辈从外地来定居生下的娃娃”，认为他们不算“土著”，并带有贬义地称为“成都人假打”。
- 作者认为“真正的成都人”应具备家族历史根基，而非仅通过户口或出生地获得身份。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 明确以家族历史根基（“爷爷辈土生土长”）作为界定“土著”的核心标准，属于认同逻辑3。
- 同时，作者将“户口从外地拿到成都”或“父母从外地来”作为“非土著”的依据，这反映出对行政归属的某种否定态度（即户口≠本地人），但并未将行政归属本身作为认同逻辑2的标准，而是作为反例，因此不标注认同逻辑2。
- 没有涉及区域认知、语言文化、社会关系、职业类型等其他逻辑。

第四步：输出结果  
输出：认同逻辑3"
我觉得哪个地方的土著都会多少有点优越感吧……毕竟是土生土长本地人 对吧,认同逻辑3,"- 土著（土生土长本地人）

第二步：为每个命名实体匹配论点  
- 作者认为“土著”会多少有点优越感，因为他们是“土生土长本地人”。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- “土生土长本地人”直接指向家族历史根基认同逻辑，即认同逻辑3，强调本地成长经历作为身份认同的正当性。
- 作者并未提及行政归属、语言文化、区域划分等其他标准，仅围绕“土生土长”这一身份属性展开讨论。

第四步：输出结果  
输出：认同逻辑3"
我没觉得喃，每次回去都觉得多亲切的，被烧的时候一点感觉都没有，我还是土生土长成都女娃儿，一点口音都没有，一样被烧,"认同逻辑3, 认同逻辑4","- 成都（城市）  
- 成都女娃儿（作者自称）  
- 口音  

第二步：为每个命名实体匹配论点  
- 作者自称“土生土长成都女娃儿”，强调自己是本地人。  
- 提到“一点口音都没有”，说明语言上也符合本地人的标准。  
- 作者用“被烧”作为比喻（可能指被太阳晒），并强调“一样被烧”，表示自己与本地环境没有隔阂。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- “土生土长成都女娃儿”直接体现家族历史根基，即认同逻辑3。  
- “一点口音都没有”表明作者在语言/文化方面符合本地人的标准，属于认同逻辑4。  
- 整体表达强调自己是“真正的本地人”，通过出生地和语言文化来证明。

第四步：输出结果  
输出：认同逻辑3, 认同逻辑4"
反正我三环外的不是成都人,认同逻辑1,"- 三环外（区域名）  
- 成都人（身份认同对象）

第二步：为每个命名实体匹配论点  
- 作者明确表达“三环外的不是成都人”，即以“三环”为地理分界线，将“三环外”的人排除在“成都人”之外。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 这是一种典型的社会习惯性区域认知，即以“三环”作为“本地人”与“非本地人”的空间分界线。这种认知并非基于行政划分，而是基于文化情感地图和社会共识。
- 没有涉及行政归属、家族历史、语言文化、社会根基、职业类型等功能性认同逻辑。

第四步：输出结果  
输出：认同逻辑1"
