Original_Input_Text,RL_Types,Raw_Model_Output
你上面就有一条，说我们口音很贱,认同逻辑4,"- 口音（语言特征）

第二步：为每个命名实体匹配论点  
- 说话者提到“口音很贱”，并表示这是他人对自己口音的评价，暗含对该评价的不认同或情绪反应。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 该句反映了一种以口音为标准来评价身份或归属的文化语言识别逻辑。
- 虽然是他人对该说话者口音的负面评价，但这个标准**被提及**且在语境中**被认为是对说话者是否属于“本地人”或“非本地人”的隐含判定依据**。
- 说话者虽未明确表达自己是否认同这种标准，但该表述所反驳的内容正是这种以口音判断身份的逻辑，说明说话者意识到该标准正在被用于对自己身份归属的评判。

第四步：输出结果  
输出：认同逻辑4"
哈哈，就是，而且我有个同事达州的，他说他的口音才是正宗成都话,认同逻辑4,"- 达州（同事的籍贯）  
- 成都话（语言/口音）

第二步：为每个命名实体匹配论点  
- 作者提到一个“达州的同事”，并引用其说法：“他的口音才是正宗成都话”，这构成了一种关于语言正宗性的主张或对比。
- 作者用此举例可能隐含反讽或对“正宗性”主张的质疑，但至少表明对方（即同事）认为口音是判断语言正宗性的标准。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 同事主张“自己的口音才是正宗成都话”，是将口音作为衡量是否属于本地语言体系、进而是否为“正宗本地人”的依据，符合语言-文化识别逻辑。
- 虽然作者带有调侃语气，但从任务要求来看，**只要作者未明确反对或驳斥这一标准即成立**；此处并未否定口音与本地归属的关联。
- 未涉及其他如行政归属、家族历史、社会关系、职业等逻辑。

第四步：输出结果  
输出：认同逻辑4"
哈哈哈哈，口音很贱，这个,认同逻辑4,"- 口音（语言特征）

第二步：为每个命名实体匹配论点  
- 作者提到“口音很贱”，表达对某种口音的贬低或排斥。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- “口音”是语言文化识别性（认同逻辑4）的核心判断标准之一，这里作者通过贬义词“贱”表达了对非本地口音的排斥，隐含了以语言/口音来区分“本地人/非本地人”的逻辑。

第四步：输出结果  
输出：认同逻辑4"
重要的不是几套房子 房子在哪，是不是老破小，重要是带不带口音口音改不到撒,认同逻辑4,"- 无明确地理命名实体，但涉及关于“本地人”身份判断的标准讨论。

第二步：为每个命名实体匹配论点  
- 作者认为“几套房子”“房子在哪”“是不是老破小”都不如“带不带口音”重要，强调口音是难以改变的“本地人”身份标志。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 文本明确强调“口音”是判断本地人身份的关键标准，并指出口音“改不到”，即认为语言/文化识别性具有根深蒂固的象征意义。
- 否定了房产、住房质量等物质性、功能性便利标准，也未涉及行政归属、家族历史、社会关系等其他认同逻辑。

第四步：输出结果  
输出：认同逻辑4"
还有外地人骂成都口音难听呢，逼着他来成都了？,认同逻辑4,"- 外地人  
- 成都口音  
- 成都（城市名）

第二步：为每个命名实体匹配论点  
- 作者提到“外地人骂成都口音难听”，这是一种对成都语言特征的评价。
- 但作者反问“逼着他来成都了？”，表达对外地人批评本地口音的不满，暗含对本地语言文化的认同。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 该句围绕“成都口音”展开评价，且作者通过反问捍卫本地语言认同，体现语言文化作为身份标志的重要性。
- 作者未提及其他标准，如行政归属、家族历史、社会根基、空间区隔等。

第四步：输出结果  
输出：认同逻辑4"
我也不知道我算不算成都人，爸爸是成都人，爷爷奶奶也生活在成都，我户口在成都。但是妈妈是外地人，我爸妈都在我妈妈的城市工作。从小我跟着爸妈在我妈妈出生的城市生活，小时候放假回成都，和小朋友玩要被骂乡巴佬，所以导致我小时候不愿意回成都，一直到读研才回的成都，读完研就出国了，现在回成都快3年，不太会说成都话，听得懂，但愿意说四川话，总被同事说我说的四川话有口音，我也一直对成都没有认同感。,"认同逻辑2, 认同逻辑3, 认同逻辑4","- 成都（城市）  
- 爸爸（成都人）  
- 爷爷奶奶（生活在成都）  
- 妈妈（外地人）  
- 妈妈的城市（作者成长地）  
- 户口（制度身份）  
- 成都话、四川话（语言）  
- 同事（社会互动者）

第二步：为每个命名实体匹配论点  
- 成都：作者对“自己是不是成都人”存在困惑，涉及身份认同的复杂认知。
- 爸爸、爷爷奶奶、户口：这些都指向成都，从家族与行政两方面支持“成都人”身份。
- 但妈妈是外地人、成长环境在外地、语言（不会说成都话、说四川话有口音）以及童年在成都被排斥的经历，削弱了作者对成都的认同感。
- 同事指出其语言特征，也反映出语言识别性在社会互动中对本地身份的评判作用。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 家族方面（爸爸、爷爷奶奶）：符合认同逻辑3（家族根基）。
- 户口：行政归属合法性（认同逻辑2）。
- 不会说成都话、说四川话有口音：语言识别是他人或社会对自己是否“像本地人”的评判标准（认同逻辑4）。
- 童年在成都曾被排斥为“乡巴佬”，表达出对某种区域身份的社会认同差异，隐含社会根基和语言识别的互动。
- 作者长期不在成都生活、在成长地建立社会联系，也暗示了社会互动与根基在地性的影响，但文本中对“本地人”身份的界定更明确体现为家族、行政和语言三个标准。

第四步：输出结果  
输出：认同逻辑2, 认同逻辑3, 认同逻辑4"
一个口音，一个面，我们天天被网暴，门都不敢出,认同逻辑4,"- 口音  
- 面（可能指“面容”或“长相”，具体指代不明，但结合语境更可能是一种外在特征）  

第二步：为每个命名实体匹配论点  
- 作者表示因为“一个口音，一个面”而“天天被网暴，门都不敢出”，说明作者认为口音和外貌是导致其被攻击的原因。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- “口音”属于语言文化识别性，被暗示为身份标识之一，也是他人用来对其实施网络暴力的依据。  
- “一个面”虽然描述模糊，但从语境看，可能隐含着基于外貌特征或与某种群体相貌相似性而受到的标签化对待，间接体现一种“语言/文化识别性”的判断逻辑。  
- 作者虽未直接表达对“本地人”身份的界定标准，但从其抱怨中可推理出：攻击者正在使用语言-文化识别标准（如口音）来判断作者是否为“自己人”，而作者似乎在表达这些标准的压迫性，表明其意识到这些标准在本地人身份界定中具有实际影响力。  
- 根据任务要求，若文本“隐含表达认同”，即他人使用这些标准界定身份，也应标注。

第四步：输出结果  
输出：认同逻辑4"
就是。。。基本上现在接到那些骚扰电话都是外地口音哎，不是歧视外地人，只是觉得如果他们回老家，做点其他工作，也比鼓捣留在成都打骚扰电话好嘛,认同逻辑4,"- 外地口音（语言特征）  
- 外地人  
- 成都  

第二步：为每个命名实体匹配论点  
- 外地口音：作者认为接到的骚扰电话多为外地口音，暗示外地口音与骚扰行为的某种联系。
- 外地人：作者强调“不是歧视外地人”，但表达出对外地人留在成都从事某些行为（如打骚扰电话）的不认同。
- 成都：作为外来人口流入地，被用来对比“回老家”与“留在成都”之间的价值判断。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者将“外地口音”作为识别身份（外地人）的重要标志，并据此表达对外地人行为模式的评价，隐含语言识别性逻辑。
- 同时也表达出对外地人“留在成都”的否定态度，暗示本地空间应保留给某种更“有价值”或“合适”的人，这反映了本地空间的文化边界意识，与语言识别性一起构建了某种身份区隔。

第四步：输出结果  
输出：认同逻辑4"
之前在成都上学遇到两个女的 就不是成都人 四川其他地方的 非要说自己是成都人 只是亲戚在双流买了房子而已各种也装的要死 我真的想问这有什么好优越的吗自己的土生土长的地方都不承认,认同逻辑3,"- 成都（核心城市）  
- 四川其他地方（非成都地区）  
- 双流（成都下辖区）  
- 两个女的（被描述对象）  

第二步：为每个命名实体匹配论点  
- 成都：作者认为“真正成都人”应具备某种本地认同，而不仅仅是地理居住或亲属关系。
- 四川其他地方的人：被描述对象试图以某种方式（如亲戚买房）声称自己是成都人，被作者反感。
- 双流：作为成都的一个区，被提及是因为被描述者通过“亲戚在双流买房”这一事实，尝试获得“成都人”身份。
- 两个女的：被批评“非要说”“装”成成都人。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者强烈强调“土生土长”作为衡量谁是“本地人”的核心标准，这属于家族或个体成长史的根基认同（认同逻辑3）。
- 同时批评他人仅因“亲戚在双流买房”而自称成都人，暗示房产归属、短暂居住、亲属关系等不能等同于真正的“本地人”身份。
- 作者对语言文化（非语言表述）未有直接提及，也不涉及行政划分、职业象征、区域环境品质等维度。

第四步：输出结果  
输出：认同逻辑3"
我也想说，我那个农村老板在成都买房了，经常给我说我现在也是成都本地人了，创业初成功经常在那吹嘘自己🐮逼，神戳戳的，他不在别的同事面前说他是成都户口了因为其他人不是土著,"认同逻辑2, 认同逻辑6","- 农村老板（非土著身份）  
- 成都（城市）  
- 成都本地人  
- 成都户口（行政归属身份）  
- 其他同事（非土著）

第二步：为每个命名实体匹配论点  
- 农村老板买房后自认为“成都本地人”，并以此为荣，但并未获得同事的认可。
- “成都户口”被提到作为“成都本地人”的一个象征，但同事显然不认可他为真正的本地人。
- 作者讽刺该老板的“本地人”自居，认为其并未真正融入。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- “买房”并“落户”体现一定的行政归属与社会根基象征，作者隐含认为仅有户口或房产并不足以被接受为“真正的本地人”。
- “不在别的同事面前说他是成都户口”表明同事们（尤其是“土著”）对“本地人”身份的判断标准更为严苛，可能包含历史根基、社会关系等维度。
- 该案例反映出本地人认同存在社会根基或群体共识的标准，而不仅仅是法律或经济条件。

第四步：输出结果  
输出：认同逻辑2, 认同逻辑6"
我倒觉得是外来的多了故意在那点火，成都越扩越大本来对我爸妈这种老一辈是不好区分的，现在离成都二三环内天远地远的地方也叫成都，结果一导航开过车过来还要老半天比去隔壁几个市坐高铁时间都长还不如说原来的某某地名好记，老一辈是不习惯啊，然后就说歧视了,"认同逻辑1, 认同逻辑5","- 成都（核心城市）  
- 二三环内（传统成都核心区）  
- 二三环外的远郊区（被新划入成都的区域）  
- 隔壁市（非成都）  
- 爸妈/老一辈（判断主体）

第二步：为每个命名实体匹配论点  
- 作者指出“成都越扩越大”，新纳入的“离二三环天远地远的地方也叫成都”，但地理距离远、通勤时间长，甚至“比去隔壁几个市坐高铁时间都长”。
- 老一辈对这些新区域是否属于“成都本地”感到困惑、不习惯，甚至被误解为“歧视”。
- 导航、通勤时间长这些描述强化了新区域的“功能性不便利”体验。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- **认同逻辑1：** 作者隐含认同“老一辈”对于“哪里才算成都”的空间感知方式——传统核心区才是“真正的成都”，而新扩展区域虽在行政上属成都，但社会文化认知中仍被排除在“本地”之外。
- **认同逻辑2：** 文中虽提到行政扩张，但作者并未以此作为认同标准，反而是质疑行政边界的延伸是否合理，因此**不强调行政归属合法性**。
- **认同逻辑5：** 指出新区域“导航开车老半天”“通勤比去外市还久”，是基于生活功能性和便利性来质疑这些区域是否真正属于“宜居本地”。
- 作者同时指出“老一辈不习惯”属于被误解为“歧视”的社会反应，这表明老一辈的空间认同是被外部抵抗的，但作者本身**并未反对这种认同逻辑**。

第四步：输出结果  
输出：认同逻辑1, 认同逻辑5"
并没有啊，成都有钱的又不一定是土著，绝大部分土著只是不愁房子住，另外有多余的房子可以出租出去，所以工资那么低很多人还是过得很开心月收入足够支撑不错的生活水平了。成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁所以大家才悠然自得，那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的,认同逻辑6,"- 成都土著  
- 有钱的区域  
- 外地赚了钱来成都消费或安置的人  

第二步：为每个命名实体匹配论点  
- 成都土著：被认为并不一定有钱，但因有房、生活成本低、收入要求不高，生活满意度高；且对他人财富不羡慕，保持一种自洽的生活态度。
- 有钱的区域：不属于成都土著专属，多用于外地人来成都消费或安置。
- 外地人：在成都有经济优势，但并未被看作本地的一部分。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 文本强调“土著”即便不富足，但因拥有房产、生活成本适配、社交圈子稳定等社会根基因素，仍能维持满意的“本地人”生活方式。
- 同时提到“外地赚了钱来成都消费或安置”，隐含本地社会对经济地位与身份的区隔认知，即经济实力并不代表能真正融入或被认同为“本地人”。
- 没有强调行政归属、语言文化、职业类型，也未明显提到区域空间认知或生活便利性，而是突出土著与资产、人脉、生活状态的深度绑定。

第四步：输出结果  
输出：认同逻辑6"
我崇州的嘛 我们身边的人被问到是哪里的 都直接说崇州 不会说是成都的从小到大耳濡目染的就是成都人都觉得三环以外的不算成都的,认同逻辑1,"- 崇州（地名）  
- 成都（三环以内、三环以外，地理区分）

第二步：为每个命名实体匹配论点  
- 崇州：作者和身边的人在被问到“哪里的”时，都直接自称“崇州的”，而不是“成都的”。
- 成都（三环以内/以外）：从小感知到“成都人都觉得三环以外的不算成都的”，表现出一种关于城市内部空间归属的集体情感认知。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 崇州虽然行政上归属于成都，但在社会文化认知上，人们不认同“成都”这一标签，体现出一种社会习惯性区域认知。
- “三环以外不算成都的”这一集体认知，是城市内部空间类别的情感地图，体现了当地社会对于何为“本地核心”的共同理解。
- 此处未提及家族历史、行政合法归属、语言、社会关系、生活功能便利性或职业类型等其他标准。

第四步：输出结果  
输出：认同逻辑1"
话说什么是土著，我认为从爷爷辈土生土长开始才算是土著，那些从外地拿到成都户口或者父母辈从外地来定居生下的娃娃，然后很骄傲的弯酸，这种不算，并且所谓的成都人假打90%以上都是这种人,认同逻辑3,"- 土著（作者定义为本地人）  
- 爷爷辈土生土长（家族根基）  
- 外地拿到成都户口的人  
- 父母辈外地来定居所生子女  
- 成都人假打（自称成都人但不被认同的人）

第二步：为每个命名实体匹配论点  
- 土著的标准是“爷爷辈土生土长”，即至少三代以上本地定居。
- 外地来定居者及其子女虽在成都、甚至有户口，但不被视为真正的“成都人”。
- 作者还指出“90%以上的成都人假打”，即多数自称本地人者并不符合其家族根基标准。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者明确提出“爷爷辈土生土长”作为判断“土著”身份的核心标准，这明显属于**家族历史根基**的认同逻辑。
- 对“外地拿到户口”或“父母辈才来”的群体表达排斥，强调“本地人”身份需要深厚的家族扎根历史，而非仅靠法律身份或短期定居。
- 没有涉及行政归属、语言文化、社会关系或职业等标准作为核心判断依据。

第四步：输出结果  
输出：认同逻辑3"
我觉得哪个地方的土著都会多少有点优越感吧……毕竟是土生土长本地人 对吧,认同逻辑3,"- 土著（泛指各地本地人）

第二步：为每个命名实体匹配论点  
- 作者认为“土著”往往会有“优越感”，其身份来源于“土生土长本地人”。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者以“土生土长本地人”作为赋予本地身份合法性的依据，暗示本地身份的优越性来源于长久的本地居住历史。
- 虽未具体说明几代人、祖籍或成长经历，但“土生土长”强调个体自身成长过程中与本地的直接联系，偏向于个体成长史层面的扎根。

第四步：输出结果  
输出：认同逻辑3"
我没觉得喃，每次回去都觉得多亲切的，被烧的时候一点感觉都没有，我还是土生土长成都女娃儿，一点口音都没有，一样被烧,"认同逻辑3, 认同逻辑4","- 成都（作者自述所在地）  
- 口音（语言表达特征）  
- 被烧（遭受批评/攻击）

第二步：为每个命名实体匹配论点  
- 作者自称“土生土长成都女娃儿”，强调自己是本地人，并表现出对成都的情感连接。
- 强调“一点口音都没有”，表明自己在语言上也符合本地主流标准。
- 尽管如此，仍然“一样被烧”，即在社会舆论中未被豁免批评，暗示有某种“本地人”身份的评判标准在起作用。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- “土生土长”直接指向家族历史与成长背景，表现出个体与本地有着深厚的根基联系，符合认同逻辑3。
- “一点口音都没有”表明作者试图通过语言特征来强化自己的“本地人”身份认同，因此也隐含认同逻辑4。
- 然而，尽管具备这些特征，作者仍然遭受批评，暗示某些“本地人”身份的隐形标准在起作用，但这部分内容是对标准的**质疑或无奈表达**，而非明确支持或认同这些标准。
- 因此，仅对作者明确认同的逻辑进行标注。

第四步：输出结果  
输出：认同逻辑3, 认同逻辑4"
反正我三环外的不是成都人,认同逻辑1,"- 三环外（区域概念）  
- 成都人（本地人身份）

第二步：为每个命名实体匹配论点  
- 作者明确表示“三环外的不是成都人”，将地理位置作为判断“本地人”身份的关键标准。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 这是对城市空间类别的社会习惯性划分，表达了三环以外不属于“成都人”的核心认同区域，反映的是基于集体情感地图和文化速记的空间认知。
- 并未提及行政归属、语言文化、家族历史等其他标准。

第四步：输出结果  
输出：认同逻辑1"
我同学说二环外的都是农民,"认同逻辑7, 认同逻辑1","- 二环外（地理区域）
- 农民（职业类别）

第二步：为每个命名实体匹配论点  
- 作者转述同学的观点：“二环外的都是农民”，即将某一空间区域的人群整体归类为某种职业/社会群体，隐含对该区域的社会身份认知。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 把“二环外”这一地理区域与“农民”这一职业类型直接等同，表明存在一种通过职业象征性来划定空间身份和社会层级的逻辑。
- 该观点也隐含一种对城市内部空间的社会习惯性认知，即将“二环外”视为边缘地带，并将其居民标签化为“农民”，体现出社会对空间身份的集体印象。
- 并未提及行政归属、家族历史、语言文化、生活便利性或社会根基等其他逻辑。

第四步：输出结果  
输出：认同逻辑7, 认同逻辑1"
