Original_Input_Text,RL_Types,Raw_Model_Output
我也不知道我算不算成都人，爸爸是成都人，爷爷奶奶也生活在成都，我户口在成都。但是妈妈是外地人，我爸妈都在我妈妈的城市工作。从小我跟着爸妈在我妈妈出生的城市生活，小时候放假回成都，和小朋友玩要被骂乡巴佬，所以导致我小时候不愿意回成都，一直到读研才回的成都，读完研就出国了，现在回成都快3年，不太会说成都话，听得懂，但愿意说四川话，总被同事说我说的四川话有口音，我也一直对成都没有认同感。,"输出：[认同逻辑3], [认同逻辑2], [认同逻辑4]","  
- 实体：成都、成都人、四川话、成都话、外地、我妈妈出生的城市  

第二步：为每个命名实体匹配论点  
- 成都：作者表达自己“不太会说成都话”“对成都没有认同感”，并提到自己“从小在妈妈出生的城市生活”，暗示自己虽有户籍和血缘，但因成长经历和语言使用问题而缺乏认同。  
- 成都人：作者在自我定位上存在疑问：“我也不知道我算不算成都人”，并描述了因语言、认同感、成长背景等问题而感到不被接纳的经历。  
- 四川话/成都话：作者提到自己“愿意说四川话，总被同事说有口音”，暗示语言使用和口音成为被他人判断是否为“本地人”的标准。  
- 户籍：作者提到“户口在成都”，表明其拥有行政归属的合法性，但未将其作为自我认同的充分依据。  
- 家族历史：作者提到“爸爸是成都人，爷爷奶奶也生活在成都”，表明其有家族历史根基，但因成长经历与语言使用，这种根基并未转化为认同。  

第三步：分析每个观点表述背后隐藏的认同逻辑  
- **认同逻辑3（Family Rootedness）**：作者提到自己“爸爸是成都人，爷爷奶奶也生活在成都”，表明其家族历史与成都有关，但并未因此获得认同感，说明作者认同或引用了家族历史根基作为“本地人”身份的判断标准之一。  
- **认同逻辑2（Administrative Legitimacy）**：作者提到“户口在成都”，这是行政归属合法性的体现，但并未将其作为自我认同的核心依据，说明作者认同或引用了行政归属作为“本地人”身份的判断标准之一。  
- **认同逻辑4（Linguistic-Cultural Recognition）**：作者提到“不太会说成都话”“被同事说有口音”，并因此“对成都没有认同感”，表明语言使用和口音成为他人或作者自身判断“本地人”身份的标准。  

第四步：输出结果  
输出：[认同逻辑3], [认同逻辑2], [认同逻辑4]"
一个口音，一个面，我们天天被网暴，门都不敢出,输出：[认同逻辑4],"  
- 实体：口音、面（指外貌或面部特征）

第二步：为每个命名实体匹配论点  
- “口音”：作者提到“一个口音”，并将其与被网暴、不敢出门联系在一起，暗示因口音而遭受排斥或负面评价。  
- “面”：作者提到“一个面”，并将其与被网暴、不敢出门联系在一起，暗示因外貌或面部特征而遭受排斥或负面评价。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 对“口音”的讨论表明，作者认为口音是导致自己被排斥、遭受攻击的原因。这与**认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**相关，因为口音被用作判断是否为“本地人”或是否被接受的标准。  
- 对“面”的讨论表明，作者认为外貌特征也导致自己被排斥。虽然“面”本身不直接指向任何RL类别，但如果结合语境中对口音和外貌的共同讨论，可以推测作者认为这些外在特征（包括口音）是他人用来判断是否“属于本地人”的标准之一。因此，这也可归入**认同逻辑4**。

第四步：输出结果  
输出：[认同逻辑4]"
就是。。。基本上现在接到那些骚扰电话都是外地口音哎，不是歧视外地人，只是觉得如果他们回老家，做点其他工作，也比鼓捣留在成都打骚扰电话好嘛,"输出：[认同逻辑1], [认同逻辑4], [认同逻辑7]","  
- 实体1：外地口音  
- 实体2：外地人  
- 实体3：成都  

第二步：为每个命名实体匹配论点  
- 外地口音：作者认为外地口音的骚扰电话是“非本地”的象征，暗示外地人不被视作“本地人”。  
- 外地人：作者认为外地人留在成都从事骚扰电话工作是“不合适的”，隐含认为外地人不应占据“本地人”的生活方式或工作领域。  
- 成都：作者将“留在成都”作为本地人生活的象征，外地人应“回老家”从事其他工作，暗示“留在成都”是本地人的生活选择。  

第三步：分析每个观点表述背后隐藏的认同逻辑  
- **外地口音**：作者通过“外地口音”来区分骚扰电话的来源，暗示口音是判断“本地人”与“非本地人”的标准，符合认同逻辑4（Linguistic-Cultural Recognition）。  
- **外地人**：作者隐含认为外地人不应留在成都从事某些工作，暗示本地人应有特定的职业或社会角色，符合认同逻辑7（Occupational Typification）。  
- **成都**：作者通过“留在成都”暗示本地人与外地人之间的空间和生活方式差异，符合认同逻辑1（Vernacular Spatial Authority）。  

第四步：输出结果  
输出：[认同逻辑1], [认同逻辑4], [认同逻辑7]"
之前在成都上学遇到两个女的 就不是成都人 四川其他地方的 非要说自己是成都人 只是亲戚在双流买了房子而已各种也装的要死 我真的想问这有什么好优越的吗自己的土生土长的地方都不承认,"输出：[认同逻辑1], [认同逻辑3], [认同逻辑6]","  
- 成都  
- 四川  
- 双流  

第二步：为每个命名实体匹配论点  
- 成都：作者强调“土生土长”的重要性，认为只有真正出生并成长于成都的人才是“真正的成都人”。  
- 四川其他地方：被作者视为“非成都人”的来源地，强调地域界限。  
- 双流：被提及为“亲戚买了房子”的地方，作者认为仅凭房产不足以构成“本地人”身份。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 对“土生土长”的强调，体现认同逻辑3（Family Rootedness），即作者认为只有长期家族历史根基才能构成“本地人”身份。  
- 对“亲戚在双流买了房子”的否定，体现认同逻辑6（Social Embeddedness），即作者认为仅凭房产或亲属关系不足以构成“本地人”身份。  
- 对“非要说自己是成都人”的批评，体现认同逻辑1（Vernacular Spatial Authority），即作者默认存在一种社会习惯性的区域认知，认为“成都”有其文化和社会边界，不应随意扩展。

第四步：输出结果  
输出：[认同逻辑1], [认同逻辑3], [认同逻辑6]"
我也想说，我那个农村老板在成都买房了，经常给我说我现在也是成都本地人了，创业初成功经常在那吹嘘自己🐮逼，神戳戳的，他不在别的同事面前说他是成都户口了因为其他人不是土著,"输出：[认同逻辑2], [认同逻辑3], [认同逻辑6]","  
- 实体1：农村老板  
- 实体2：成都  
- 实体3：成都户口  
- 实体4：土著  

第二步：为每个命名实体匹配论点  
- 实体1（农村老板）：作者提到该人“在成都买房了”，“经常给我说我现在也是成都本地人了”，“创业初成功经常在那吹嘘自己🐮逼，神戳戳的”，“他不在别的同事面前说他是成都户口了因为其他人不是土著”。  
- 实体2（成都）：作为“本地人”身份的归属地。  
- 实体3（成都户口）：作者认为这是成为“本地人”的一个标志。  
- 实体4（土著）：作者认为“农村老板”不在“不是土著”的同事面前强调自己是“成都户口”，说明“土著”是本地人身份的另一种象征。  

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者提到“农村老板在成都买房了，经常给我说我现在也是成都本地人了”，表明作者认为“买房”是成为“本地人”的标准之一，这与认同逻辑6（Social Embeddedness）有关，因为房产被视为身份稳固性的象征。  
- “他不在别的同事面前说他是成都户口了因为其他人不是土著”表明作者认为“户口”和“土著”是“本地人”身份的重要标准，这与认同逻辑2（Administrative Legitimacy）和认同逻辑3（Family Rootedness）有关，前者涉及行政归属，后者涉及历史根基。  

第四步：输出结果  
输出：[认同逻辑2], [认同逻辑3], [认同逻辑6]"
我倒觉得是外来的多了故意在那点火，成都越扩越大本来对我爸妈这种老一辈是不好区分的，现在离成都二三环内天远地远的地方也叫成都，结果一导航开过车过来还要老半天比去隔壁几个市坐高铁时间都长还不如说原来的某某地名好记，老一辈是不习惯啊，然后就说歧视了,输出：[认同逻辑1],"  
- 成都  
- 成都二三环内  
- 某某地名  
- 老一辈  

第二步：为每个命名实体匹配论点  
- 成都：作者指出成都的“扩”导致“本地”概念模糊，老一辈不习惯，认为“某某地名”更清晰、好记。  
- 成都二三环内：作者认为这是老一辈心中“真正的成都”，与“天远地远”的“现在也叫成都”的地方形成对比。  
- 某某地名：作者认为保留旧地名比用“成都”更清晰，有助于区分本地区域。  
- 老一辈：作者认为他们不习惯成都的扩张，对“本地”身份的认同感被稀释。  

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者认为“成都二三环内”才是“真正的成都”，而“天远地远”的地方虽然行政上叫成都，但不被老一辈视为“本地”。这表明作者认同一种基于**社会习惯性区域认知**的“本地”界定标准。  
- 作者认为“某某地名”比“成都”更清晰、好记，暗示对行政扩张后“本地”概念模糊的不满，这进一步支持了认同逻辑1。  
- 作者提到“老一辈”不习惯扩张后的成都，说明他们基于长期形成的区域认知判断“本地”，这也符合认同逻辑1。  

第四步：输出结果  
输出：[认同逻辑1]"
并没有啊，成都有钱的又不一定是土著，绝大部分土著只是不愁房子住，另外有多余的房子可以出租出去，所以工资那么低很多人还是过得很开心月收入足够支撑不错的生活水平了。成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁所以大家才悠然自得，那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的,"[认同逻辑3], [认同逻辑6]","  
- 成都  
- 土著  
- 成都人  
- 有钱的（外地人）  

第二步：为每个命名实体匹配论点  
- “成都”：作者讨论了成都人的生活态度和土著与外地人之间的区别。  
- “土著”：作者强调土著并非一定富有，但因为有房产、租金收入，所以生活轻松。  
- “成都人”：作者指出成都人不羡慕他人财富，生活态度悠然自得。  
- “有钱的（外地人）”：作者指出这些有钱人多为外地人，他们来成都消费或安置，不属于“土著”。  

第三步：分析每个观点表述背后隐藏的认同逻辑  
- **“土著”**：作者强调土著的生活状态并非基于财富，而是基于“房子”和“租金收入”，即“在本地有房产”和“房产带来的经济保障”，这与认同逻辑6（Social Embeddedness）中的“本地人身份的稳固性、真实性”相关。  
- **“成都人”**：作者描述了成都人“不羡慕他人财富”的生活态度，这种态度本身可以视为一种“本地人”身份的象征性特征，但并未直接用于界定“谁是本地人”，因此不构成认同逻辑。  
- **“有钱的（外地人）”**：作者指出这些有钱人不属于“土著”，而是“外地赚了钱来成都消费或安置的”，这表明作者认为“本地人”与“外地人”之间存在身份界限，这种界限基于**居住来源与定居历史**，属于认同逻辑3（Family Rootedness）。  
- **“成都人天生一副你有钱那是你的事……”**：这种生活态度体现了成都人的文化特征，但没有用于界定“本地人”身份，因此不构成认同逻辑。  

第四步：输出结果  
[认同逻辑3], [认同逻辑6]"
我崇州的嘛 我们身边的人被问到是哪里的 都直接说崇州 不会说是成都的从小到大耳濡目染的就是成都人都觉得三环以外的不算成都的,"输出：[认同逻辑2], [认同逻辑1]","  
- 崇州  
- 成都  
- 三环以外  

第二步：为每个命名实体匹配论点  
- “崇州”：作者认为崇州是一个独立的、被当地人直接认作“家乡”或“归属地”的地方，而非“成都”。  
- “成都”：作者认为成都人普遍认为三环以外的区域“不算成都”，这反映了对“本地”边界的一种社会共识。  
- “三环以外”：作者指出，三环以外的区域在成都人的认知中不属于“本地成都”的范畴。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 对“崇州”的描述体现了 **认同逻辑2：Administrative Legitimacy**，因为作者强调崇州是一个独立的行政归属单位，人们直接以“崇州”自称，而不以“成都”为归属，这表明行政归属是其身份认同的一部分。  
- 对“成都”和“三环以外”的描述体现了 **认同逻辑1：Vernacular Spatial Authority**，因为作者指出，尽管三环以外在行政上可能属于成都，但当地人普遍认为这些区域“不算成都”，这反映了社会习惯性区域认知在界定“本地人”身份中的作用。

第四步：输出结果  
输出：[认同逻辑2], [认同逻辑1]"
话说什么是土著，我认为从爷爷辈土生土长开始才算是土著，那些从外地拿到成都户口或者父母辈从外地来定居生下的娃娃，然后很骄傲的弯酸，这种不算，并且所谓的成都人假打90%以上都是这种人,"输出：[认同逻辑3], [认同逻辑2]","  
- 实体1：土著  
- 实体2：爷爷辈  
- 实体3：成都  
- 实体4：外地  
- 实体5：父母辈  
- 实体6：成都人  

第二步：为每个命名实体匹配论点  
- 实体1（土著）：作者认为“土著”应从爷爷辈开始土生土长，否则不算。  
- 实体2（爷爷辈）：土生土长的起点，是成为“土著”的必要条件。  
- 实体3（成都）：户口从外地迁入成都的人，作者认为不构成真正的“成都人”。  
- 实体4（外地）：外地人迁入成都，作者认为其后代不具有“土著”身份。  
- 实体5（父母辈）：父母从外地来定居生下的孩子，作者认为不具有“土著”身份。  
- 实体6（成都人）：作者认为“成都人”中假打的90%属于外地迁入后代。  

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 实体1（土著）：作者强调“爷爷辈”土生土长，这是典型的家族历史根基认同逻辑。  
- 实体3（成都）和实体4（外地）：作者强调户口迁入的来源地，这是对“本地人”身份的行政归属合法性否定。  
- 实体5（父母辈）：作者认为父母从外地来定居生下的孩子不属于“土著”，这再次强调家族历史根基的重要性。  
- 实体6（成都人）：作者对“成都人”的身份提出质疑，认为多数是“假打”，这背后隐含对行政归属合法性和家族历史根基的双重否定。  

第四步：输出结果  
输出：[认同逻辑3], [认同逻辑2]"
我觉得哪个地方的土著都会多少有点优越感吧……毕竟是土生土长本地人 对吧,输出：[认同逻辑3],"  
- 实体：土著（代指“本地人”）

第二步：为每个命名实体匹配论点  
- 论点：土生土长的本地人具有某种身份优越感，这种身份是“土生土长”带来的。

第三步：分析每个观点表述背后隐藏的认同逻辑  
- 作者认为“土生土长”是判断一个人是否为“本地人”的标准，并且这种身份带来了某种优越感。这与家族历史根基、成长史相关，符合认同逻辑3（Family Rootedness）的特征。

第四步：输出结果  
输出：[认同逻辑3]"
我没觉得喃，每次回去都觉得多亲切的，被烧的时候一点感觉都没有，我还是土生土长成都女娃儿，一点口音都没有，一样被烧,[认同逻辑3],"  
- 实体：成都  

第二步：为每个命名实体匹配论点  
- “我还是土生土长成都女娃儿”表明作者强调自己是成都本地人。  

第三步：分析每个观点表述背后隐藏的认同逻辑  
- “土生土长”表明作者使用家族历史根基作为本地人身份的依据，符合认同逻辑3。  
- 作者没有提到行政归属、区域认知、语言文化、生活功能、社会根基或职业象征性等标准，因此不涉及其他逻辑类别。  

输出：[认同逻辑3]"
