Original_Input_Text,RL_Types,Raw_Model_Output
你上面就有一条，说我们口音很贱,[认同逻辑4],"
文本中提及的命名实体是“我们”的口音。

第二步：为每个命名实体匹配论点
论点是“我们的口音很贱”。

第三步：分析每个观点表述背后隐藏的认同逻辑
“我们的口音很贱”这句话隐含了一种对比，暗示“我们”的口音与某种标准口音不同，并且这种不同被贬低。这种口音被用作区分“本地人”和“外地人”的标志，虽然是负面的，但仍然是一种身份界定标准。这符合**认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**的特征，因为口音被视为内部人地位的标志。

第四步：输出结果

输出：[认同逻辑4]
"
哈哈，就是，而且我有个同事达州的，他说他的口音才是正宗成都话,Linguistic-Cultural Recognition,"
*   成都
*   达州

第二步：为每个命名实体匹配论点
*   成都：正宗成都话的口音标准
*   达州：同事口音与成都口音的对比

第三步：分析每个观点表述背后隐藏的认同逻辑
*   正宗成都话的口音标准：Linguistic-Cultural Recognition (文化语言识别性) - 作者同事认为达州的口音才是正宗成都话，暗示了成都话是本地身份的标志，而口音是区分本地人与非本地人的标准。

第四步：输出结果
输出：Linguistic-Cultural Recognition"
哈哈哈哈，口音很贱，这个,[认同逻辑4],"
*   口音

第二步：为每个命名实体匹配论点
*   说话人认为“口音很贱”

第三步：分析每个观点表述背后隐藏的认同逻辑
*   说话人通过对“口音”的负面评价，暗示了某种口音（或方言）的差异性，并将其作为区分“自己人”和“外来者”的潜在标准。 这符合**认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**的特征。

第四步：输出结果
输出：[认同逻辑4]
"
重要的不是几套房子 房子在哪，是不是老破小，重要是带不带口音口音改不到撒,[认同逻辑4],"
* 房子
* 口音

第二步：为每个命名实体匹配论点
* 房子：房子多少、新旧并无意义
* 口音：口音难以改变，是重要的身份标识

第三步：分析每个观点表述背后隐藏的认同逻辑
* 房子：作者认为房产并不能用来界定本地人身份，这与认同逻辑6 (Social Embeddedness) 相反，因此不予标注。
* 口音：作者认为口音难以改变，是重要的身份标识，表明口音是区分本地人与非本地人的关键标准，符合认同逻辑4 (Linguistic-Cultural Recognition)。

第四步：输出结果

输出：[认同逻辑4]
"
还有外地人骂成都口音难听呢，逼着他来成都了？,认同逻辑4,"
* 成都
* 外地人

第二步：为每个命名实体匹配论点
* 成都：外地人认为成都口音难听
* 外地人： 逼迫他人来成都

第三步：分析每个观点表述背后隐藏的认同逻辑
* 成都： 外地人认为成都口音难听，暗示了成都本地人拥有特定的口音，以此区分本地人和外地人，属于**认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**。
* 外地人： 逼迫他人来成都，虽然有一定的情感色彩，但并没有直接涉及任何身份界定逻辑，不予标注。

第四步：输出结果
输出：认同逻辑4
"
我也不知道我算不算成都人，爸爸是成都人，爷爷奶奶也生活在成都，我户口在成都。但是妈妈是外地人，我爸妈都在我妈妈的城市工作。从小我跟着爸妈在我妈妈出生的城市生活，小时候放假回成都，和小朋友玩要被骂乡巴佬，所以导致我小时候不愿意回成都，一直到读研才回的成都，读完研就出国了，现在回成都快3年，不太会说成都话，听得懂，但愿意说四川话，总被同事说我说的四川话有口音，我也一直对成都没有认同感。,"认同逻辑3, 认同逻辑4","
* 成都
* 爸爸
* 爷爷奶奶
* 妈妈
* 妈妈出生的城市
* 四川话
* 成都话

第二步：为每个命名实体匹配论点
* 成都：作者对成都缺乏认同感，小时候不愿回成都，现在回成都后也感觉不适应。
* 爸爸：爸爸是成都人，代表一种“本地”的血缘关系。
* 爷爷奶奶：爷爷奶奶生活在成都，进一步强调了家庭在成都的根基。
* 妈妈：妈妈是外地人，代表一种“非本地”的血缘关系。
* 妈妈出生的城市：作者从小在妈妈出生的城市生活，对该地有较强的认同感。
* 四川话：作者愿意说四川话，但口音被同事指出，反映了一种方言认同和地域身份的界限。
* 成都话：作者不太会说成都话，听得懂但不太愿意说，这被视为一种“非本地”的表现。

第三步：分析每个观点表述背后隐藏的认同逻辑
* 成都：缺乏认同感，与“本地人”身份的疏离感。涉及 **认同逻辑3：Family Rootedness** (家族历史根基/个体成长史) 和 **认同逻辑4：Linguistic-Cultural Recognition** (文化语言识别性)。
* 爸爸和爷爷奶奶：强调家族在成都的根基，与认同逻辑3相关。
* 妈妈：强调外地血缘，对比本地身份，与认同逻辑3相关。
* 妈妈出生的城市：作者对妈妈出生的城市有归属感，反映了成长环境对身份认同的影响，与认同逻辑3相关。
* 四川话：方言使用情况与身份认同相关，涉及 **认同逻辑4：Linguistic-Cultural Recognition**。
* 成都话：不会说成都话被视为“非本地”的表现，涉及 **认同逻辑4：Linguistic-Cultural Recognition**。

第四步：输出结果
输出：认同逻辑3, 认同逻辑4
"
一个口音，一个面，我们天天被网暴，门都不敢出,[认同逻辑4],"
“我们”

第二步：为每个命名实体匹配论点
“我们天天被网暴，门都不敢出”表明“我们”群体遭受网络暴力，不敢出门。

第三步：分析每个观点表述背后隐藏的认同逻辑
这句话表达了因自身特征（口音、面貌）而遭受歧视和排斥，暗示了“本地人”身份认同与特定口音、面貌的关联，属于文化语言识别性（Linguistic-Cultural Recognition）的体现。作者通过描述自身受到的负面待遇，暗示了拥有不同口音或面貌的人不被认为是“本地人”。

第四步：输出结果
输出：[认同逻辑4]
"
就是。。。基本上现在接到那些骚扰电话都是外地口音哎，不是歧视外地人，只是觉得如果他们回老家，做点其他工作，也比鼓捣留在成都打骚扰电话好嘛,认同逻辑4,"
*   成都
*   外地人

第二步：为每个命名实体匹配论点
*   成都：作者认为本地人应该是“不是外地口音”的人。
*   外地人：作者认为外地人在成都做的事情（打骚扰电话）不如回老家做其他工作。

第三步：分析每个观点表述背后隐藏的认同逻辑
*   成都：作者通过“口音”来区分本地人和外地人，暗示了本地人应该有“本地口音”，而外地人则没有。这符合**认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**。
*   外地人：作者认为外地人应该回到自己的老家，暗示了“本地”的归属感和“外地”的非归属感，但没有直接表明这是判定本地人身份的标准，仅仅是作者的建议，因此不予标注。

第四步：输出结果
输出：认同逻辑4
"
之前在成都上学遇到两个女的 就不是成都人 四川其他地方的 非要说自己是成都人 只是亲戚在双流买了房子而已各种也装的要死 我真的想问这有什么好优越的吗自己的土生土长的地方都不承认,"认同逻辑2, 认同逻辑3, 认同逻辑6","：
* 成都
* 四川
* 双流

第二步：为每个命名实体匹配论点：
* 成都：作者认为不是成都人的人，通过在成都买房就自称成都人，是装腔作势的行为。
* 四川：作者对比了四川其他地方和成都，强调了“土生土长”的重要性。
* 双流：作者指出亲戚在双流买房并不能代表一个人是成都人。

第三步：分析每个观点表述背后隐藏的认同逻辑：
* “不是成都人的人，通过在成都买房就自称成都人”：体现了作者对**认同逻辑2：Administrative Legitimacy（行政归属合法性）**的质疑，认为买房不能直接获得成都本地人的身份。同时隐含了对**认同逻辑6：Social Embeddedness（社会根基深浅与经济地位象征）**的否定，认为仅凭资产（房产）无法获得本地人的社会认同。
* “四川其他地方”与“土生土长”对比：强调了作者认同**认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**，认为“土生土长”才是真正的本地人身份。
* 双流买房：进一步支持了对认同逻辑2和认同逻辑6的否定。

第四步：输出结果：
输出：认同逻辑2, 认同逻辑3, 认同逻辑6
"
我也想说，我那个农村老板在成都买房了，经常给我说我现在也是成都本地人了，创业初成功经常在那吹嘘自己🐮逼，神戳戳的，他不在别的同事面前说他是成都户口了因为其他人不是土著,"认同逻辑6, 认同逻辑5","
* 农村老板
* 成都
* 其他同事

第二步：为每个命名实体匹配论点
* 农村老板：通过在成都买房，认为自己成为了成都本地人，并以此炫耀。
* 成都：被农村老板视为本地身份的象征。
* 其他同事：因为不是土著，所以农村老板不再在他们面前强调自己的成都户口。

第三步：分析每个观点表述背后隐藏的认同逻辑
* 农村老板的观点：基于**认同逻辑6：Social Embeddedness（社会根基深浅与经济地位象征）**，通过在本地购买房产来构建社会根基，从而认为自己成为了本地人。同时也体现了**认同逻辑5：Functional Livability（生活功能便利性与环境品质认知）**，成都的宜居性及房产价值被视为本地身份的象征。
* 其他同事：体现了一种外部视角，即“土著”身份的排他性。

第四步：输出结果
输出：认同逻辑6, 认同逻辑5
"
我倒觉得是外来的多了故意在那点火，成都越扩越大本来对我爸妈这种老一辈是不好区分的，现在离成都二三环内天远地远的地方也叫成都，结果一导航开过车过来还要老半天比去隔壁几个市坐高铁时间都长还不如说原来的某某地名好记，老一辈是不习惯啊，然后就说歧视了,认同逻辑1,"
* 成都
* 成都二三环内
* 老一辈
* 隔壁几个市

第二步：为每个命名实体匹配论点
* 成都：扩张导致本地认同感模糊，对老一辈造成困扰。
* 成都二三环内：作为本地核心区的象征，与外围区域区分。
* 老一辈：对城市扩张和区域认知变化感到不适应，存在身份认同上的困惑。
* 隔壁几个市：与成都的距离和交通时间对比，反映了对“本地”范围的认知边界。

第三步：分析每个观点表述背后隐藏的认同逻辑
* “成都越扩越大”与“离成都二三环内天远地远的地方也叫成都”体现了作者认为城市扩张模糊了“本地”的概念，暗示了**认同逻辑1：Vernacular Spatial Authority (社会习惯性区域认知)**。作者认为传统上认定的“成都”范围（二环内）才是真正的本地核心区，而扩张后的区域不应被简单地视为“成都”。
* “老一辈是不习惯啊”表现了作者对老一辈对城市变化的不适应的理解，也说明了老一辈对“本地”的认知与空间相关的，暗示了**认同逻辑1：Vernacular Spatial Authority (社会习惯性区域认知)**。
* “然后就说歧视了” 展现了作者对外部指责的理解，但并未认同，这不属于界定本地人的标准。

第四步：输出结果

输出：认同逻辑1
"
并没有啊，成都有钱的又不一定是土著，绝大部分土著只是不愁房子住，另外有多余的房子可以出租出去，所以工资那么低很多人还是过得很开心月收入足够支撑不错的生活水平了。成都人天生一副你有钱那是你的事，我不去羡慕各过各的谁也不碍着谁所以大家才悠然自得，那些个有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的,[Social Embeddedness],"
* 成都
* 土著
* 有钱人
* 外地人

第二步：为每个命名实体匹配论点
* 成都：生活水平高，悠然自得。
* 土著：不一定有钱，但生活无忧，有房出租。
* 有钱人：多为外地人，在成都消费或安置。
* 外地人：在成都赚钱。

第三步：分析每个观点表述背后隐藏的认同逻辑
*  作者认为“土著”的身份和“有钱”之间没有必然联系，且“土著”拥有稳定的住房和收入来源，从而可以过上不错的生活水平。这体现了对“本地人”身份的理解，不以财富作为衡量标准。因此，可以归类为**Social Embeddedness（社会根基深浅与经济地位象征）**。作者暗示“本地人”身份的稳固性，并非来自于经济上的优越，而是来自于在当地的社会关系和拥有固定资产(房子)。
* 作者明确指出“有钱的区域又不属于是给土著的，多是外地赚了钱来成都消费或者安置的”，这表明作者认为财富和“本地人”身份之间存在界限，财富的积累不代表“本地人”的身份。此处蕴含了**Social Embeddedness（社会根基深浅与经济地位象征）**的负面逻辑，财富并不能赋予外来者“本地人”的身份。

第四步：输出结果

输出：[Social Embeddedness]
"
我崇州的嘛 我们身边的人被问到是哪里的 都直接说崇州 不会说是成都的从小到大耳濡目染的就是成都人都觉得三环以外的不算成都的,"Vernacular Spatial Authority, Family Rootedness","：
* 崇州
* 成都
* 三环

第二步：为每个命名实体匹配论点：
* 崇州：作者认为自己是崇州人，并直接表明身份。
* 成都：作者提到别人（“我们身边的人”）会主动说自己是崇州，而不是成都，反映了对成都的身份认同的一种界限感。
* 三环：作者引用了“三环以外不算成都”的社会认知，暗示了对成都范围的认知界限。

第三步：分析每个观点表述背后隐藏的认同逻辑：
* 崇州：体现了一种基于**Family Rootedness（家族历史根基/个体成长史）** 的认同，从小到大耳濡目染形成的身份认知。同时也蕴含着**Vernacular Spatial Authority（社会习惯性区域认知）**，对区域边界的认知。
* 成都： 体现了**Vernacular Spatial Authority（社会习惯性区域认知）**，即社会上普遍存在的对于“本地”范围的认知，以及对“本地”认同的一种界限划分。
* 三环： 明确体现了 **Vernacular Spatial Authority（社会习惯性区域认知）**，表明了作者认同并传递了“三环以外不算成都”这一社会习惯认知。

第四步：输出结果：
输出：Vernacular Spatial Authority, Family Rootedness
"
话说什么是土著，我认为从爷爷辈土生土长开始才算是土著，那些从外地拿到成都户口或者父母辈从外地来定居生下的娃娃，然后很骄傲的弯酸，这种不算，并且所谓的成都人假打90%以上都是这种人,认同逻辑3,"
* 土著
* 成都
* 爷爷辈
* 成都户口
* 娃娃

第二步：为每个命名实体匹配论点
* 土著：作者认为“爷爷辈土生土长”才算是土著。
* 成都：作者认为很多自称成都人的人不算是真正的成都人，他们可能是通过户口迁移或父母来成都定居后出生的。
* 爷爷辈：作者将“爷爷辈土生土长”视为定义“土著”的关键标准。
* 成都户口：作者认为拿到成都户口的人不算是真正的成都人。
* 娃娃：作者认为父母辈从外地来定居生下的娃娃不算是真正的成都人。

第三步：分析每个观点表述背后隐藏的认同逻辑
* “爷爷辈土生土长”才算是土著，是基于**认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**。作者强调世代深度，将“土著”身份与家族定居时间紧密联系。
* 对通过户口迁移或父母来成都定居后出生的“娃娃”的不认可，同样体现了**认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**，强调家族的长期定居历史对于“本地人”身份的重要性。

第四步：输出结果

输出：认同逻辑3
"
我觉得哪个地方的土著都会多少有点优越感吧……毕竟是土生土长本地人 对吧,[认同逻辑3],"
“土著”、“本地人”

第二步：为每个命名实体匹配论点
“土著”/“本地人”具有“优越感”

第三步：分析每个观点表述背后隐藏的认同逻辑
作者认为“土生土长”是本地人身份的体现，并伴随着“优越感”，因此符合Family Rootedness（家族历史根基/个体成长史）认同逻辑。

第四步：输出结果
输出：[认同逻辑3]
"
我没觉得喃，每次回去都觉得多亲切的，被烧的时候一点感觉都没有，我还是土生土长成都女娃儿，一点口音都没有，一样被烧,"认同逻辑3, 认同逻辑4","
* 成都
* 成都女娃儿

第二步：为每个命名实体匹配论点
* 成都：作者认为自己是成都本地人，并强调回成都的亲切感。
* 成都女娃儿：作者强调自己是“土生土长”的成都人，没有口音。

第三步：分析每个观点表述背后隐藏的认同逻辑
* “土生土长”和“一点口音都没有”是作者用来证明自己是“本地人”的重要标准，指向了家族历史根基和文化语言识别性。
* 亲切感虽然是主观感受，但在此语境下，它被作者作为自己身份认同的佐证。

第四步：输出结果
输出：认同逻辑3, 认同逻辑4
"
反正我三环外的不是成都人,认同逻辑1,"
* 三环
* 成都

第二步：为每个命名实体匹配论点
* 三环：三环外的人不是成都人
* 成都：成都的范围由三环决定

第三步：分析每个观点表述背后隐藏的认同逻辑
* 三环：该观点基于对城市内部空间类别的共同、习惯或历史沉淀的认知，明确划分了“本地核心区”和“非本地核心区”，属于 **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）**。
* 成都：该观点强调了“本地”的范围由三环定义，这仍然属于 **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）**。

第四步：输出结果
输出：认同逻辑1
"
我同学说二环外的都是农民,"认同逻辑1, 认同逻辑7","：
* 二环
* 农民

第二步：为每个命名实体匹配论点：
* 二环：二环外的人不是本地人
* 农民：二环外的人是农民

第三步：分析每个观点表述背后隐藏的认同逻辑：
* 二环：作者认为二环是本地和非本地的分界线，二环外的人不被认为是本地人，体现了**认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）**。
* 农民：作者将二环外的人与“农民”联系起来，隐含着一种社会阶层划分和身份贬低，暗示了“本地人”不应该是农民，体现了**认同逻辑7：Occupational Typification（职业象征性）**。

第四步：输出结果

输出：认同逻辑1, 认同逻辑7
"
歧视三环外的多，还是学生偏多,认同逻辑1,"：
* 三环外
* 学生

第二步：为每个命名实体匹配论点：
* 三环外：歧视多
* 学生：数量偏多

第三步：分析每个观点表述背后隐藏的认同逻辑：
* “三环外歧视多” 暗示了“三环内”才是本地的核心区域，而“三环外”被视为非本地或边缘地带。这种基于空间范围划分的认知，属于 **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）**。
* “学生偏多” 描述了人口构成，但没有明确说明这与“本地人”身份的关联。因此不予标注。

第四步：输出结果

输出：认同逻辑1
"
